Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,league_name,league_id,team_name,Sh,SoT,SoT%,G/Sh,G/SoT,Dist
2018-05-01,21:30,Libertadores,Group stage,Tue,Away,L,0,1,uy Nacional,48.0,,David Braz,4-1-4-1,4-4-1-1,Wilmar Roldán,Match Report,,2018,brasileirao,24,2018 Santos,3,1,33.3,0.0,0.0,
2018-05-06,19:00,Série A,Matchweek 4,Sun,Away,L,1,5,Grêmio,36.0,25779.0,David Braz,4-3-3,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,,2018,brasileirao,24,2018 Santos,8,2,25.0,0.13,0.5,
2018-05-13,19:00,Série A,Matchweek 5,Sun,Home,W,3,1,Paraná,57.0,3971.0,Alison,4-1-4-1,4-2-3-1,Wagner Reway,Match Report,,2018,brasileirao,24,2018 Santos,10,5,50.0,0.3,0.6,
2018-05-20,16:00,Série A,Matchweek 6,Sun,Away,L,0,1,São Paulo,61.0,40565.0,Renato,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2018,brasileirao,24,2018 Santos,7,1,14.3,0.0,0.0,
2018-05-24,19:15,Libertadores,Group stage,Thu,Home,D,0,0,pe Real Garcilaso,74.0,,David Braz,4-2-3-1,5-4-1,Alexis Herrera,Match Report,,2018,brasileirao,24,2018 Santos,29,8,27.6,0.0,0.0,
2018-05-27,16:00,Série A,Matchweek 7,Sun,Home,L,0,1,Cruzeiro,55.0,10670.0,Renato,4-3-3,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,2018,brasileirao,24,2018 Santos,16,6,37.5,0.0,0.0,
2018-05-31,21:00,Série A,Matchweek 8,Thu,Away,L,0,2,Ath Paranaense,58.0,8204.0,Renato,4-3-3,3-4-3,Savio Pereira,Match Report,,2018,brasileirao,24,2018 Santos,17,3,17.6,0.0,0.0,
2018-06-03,16:00,Série A,Matchweek 9,Sun,Home,W,5,2,Vitória,57.0,3887.0,Renato,4-3-3,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,,2018,brasileirao,24,2018 Santos,21,10,47.6,0.24,0.5,
2018-06-06,21:00,Série A,Matchweek 10,Wed,Away,D,1,1,Corinthians,49.0,27586.0,Renato,4-3-3,4-3-3,Ricardo Marques Ribeiro,Match Report,,2018,brasileirao,24,2018 Santos,18,6,33.3,0.06,0.17,
2018-06-10,19:00,Série A,Matchweek 11,Sun,Home,L,1,2,Internacional,61.0,8124.0,Renato,4-3-3,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2018,brasileirao,24,2018 Santos,16,4,25.0,0.0,0.0,
2018-06-13,19:00,Série A,Matchweek 12,Wed,Away,W,1,0,Fluminense,52.0,7438.0,David Braz,4-4-2,5-4-1,Rafael Traci,Match Report,,2018,brasileirao,24,2018 Santos,6,2,33.3,0.17,0.5,
2018-07-19,20:00,Série A,Matchweek 13,Thu,Home,D,1,1,Palmeiras,50.0,26417.0,David Braz,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2018,brasileirao,24,2018 Santos,16,4,25.0,0.06,0.25,
2018-07-22,19:00,Série A,Matchweek 14,Sun,Away,D,0,0,Chapecoense,49.0,7100.0,Renato,4-2-3-1,4-1-4-1,Wagner Reway,Match Report,,2018,brasileirao,24,2018 Santos,14,1,7.1,0.0,0.0,
2018-07-25,21:45,Série A,Matchweek 15,Wed,Home,D,1,1,Flamengo,44.0,11843.0,Victor Ferraz,4-2-3-1,4-1-4-1,Jailson Macêdo Freitas,Match Report,,2018,brasileirao,24,2018 Santos,13,2,15.4,0.08,0.5,
2018-07-29,19:00,Série A,Matchweek 16,Sun,Home,L,0,1,América (MG),73.0,8691.0,David Braz,4-2-3-1,4-2-4-0,Rafael Traci,Match Report,,2018,brasileirao,24,2018 Santos,29,4,13.8,0.0,0.0,
2018-08-04,16:00,Série A,Matchweek 17,Sat,Away,D,0,0,Botafogo (RJ),54.0,6940.0,Renato,4-3-3,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,2018,brasileirao,24,2018 Santos,9,3,33.3,0.0,0.0,
2018-08-08,19:30,Série A,Matchweek 20,Wed,Away,D,1,1,Ceará,50.0,18047.0,Victor Ferraz,4-3-3,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2018,brasileirao,24,2018 Santos,8,3,37.5,0.13,0.33,
2018-08-12,11:00,Série A,Matchweek 18,Sun,Away,L,1,3,Atlético Mineiro,52.0,22062.0,Victor Ferraz,4-3-3,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,,2018,brasileirao,24,2018 Santos,9,3,33.3,0.11,0.33,
2018-08-18,16:00,Série A,Matchweek 19,Sat,Home,W,3,0,Sport Recife,53.0,17047.0,Victor Ferraz,4-3-3,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2018,brasileirao,24,2018 Santos,11,6,54.5,0.27,0.5,
2018-08-21,21:45,Libertadores,Round of 16,Tue,Away,L,0,3,ar Independiente,36.0,,Victor Ferraz,4-3-3,4-2-3-1,Diego Haro,Match Report,Leg 1 of 2; Match awarded to Independiente,2018,brasileirao,24,2018 Santos,0,0,,,,
2018-08-25,16:00,Série A,Matchweek 21,Sat,Home,W,2,0,Bahia,49.0,11564.0,Gabriel Barbosa,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,,2018,brasileirao,24,2018 Santos,5,3,60.0,0.4,0.67,
2018-08-28,19:30,Libertadores,Round of 16,Tue,Home,D,0,0,ar Independiente,60.0,,Victor Ferraz,4-2-3-1,3-4-3,Julio Bascuñán,Match Report,Leg 2 of 2; Independiente won,2018,brasileirao,24,2018 Santos,5,3,60.0,0.0,0.0,
2018-09-01,19:00,Série A,Matchweek 22,Sat,Away,W,3,0,Vasco da Gama,41.0,33646.0,Victor Ferraz,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2018,brasileirao,24,2018 Santos,9,4,44.4,0.33,0.75,
2018-09-06,19:00,Série A,Matchweek 23,Thu,Home,D,0,0,Grêmio,51.0,16083.0,Victor Ferraz,4-1-4-1,4-2-3-1,Wilton Sampaio,Match Report,,2018,brasileirao,24,2018 Santos,7,2,28.6,0.0,0.0,
2018-09-09,19:00,Série A,Matchweek 24,Sun,Away,W,2,0,Paraná,63.0,4504.0,Victor Ferraz,4-2-3-1,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,,2018,brasileirao,24,2018 Santos,5,3,60.0,0.4,0.67,
2018-09-16,16:00,Série A,Matchweek 25,Sun,Home,D,0,0,São Paulo,55.0,13488.0,Victor Ferraz,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2018,brasileirao,24,2018 Santos,13,2,15.4,0.0,0.0,
2018-09-23,19:00,Série A,Matchweek 26,Sun,Away,L,1,2,Cruzeiro,54.0,9029.0,Victor Ferraz,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2018,brasileirao,24,2018 Santos,13,7,53.8,0.08,0.14,
2018-09-27,20:00,Série A,Matchweek 3,Thu,Home,D,1,1,Vasco da Gama,53.0,12985.0,Victor Ferraz,4-3-3,4-3-2-1,Wagner Reway,Match Report,,2018,brasileirao,24,2018 Santos,13,3,23.1,0.08,0.33,
2018-09-30,16:00,Série A,Matchweek 27,Sun,Home,W,1,0,Ath Paranaense,62.0,7802.0,Victor Ferraz,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,2018,brasileirao,24,2018 Santos,14,5,35.7,0.0,0.0,
2018-10-05,21:30,Série A,Matchweek 28,Fri,Away,W,1,0,Vitória,42.0,7478.0,Victor Ferraz,4-3-3,4-2-3-1,Daniel Nobre Bins,Match Report,,2018,brasileirao,24,2018 Santos,12,3,25.0,0.08,0.33,
2018-10-13,19:00,Série A,Matchweek 29,Sat,Home,W,1,0,Corinthians,44.0,26428.0,Victor Ferraz,4-3-3,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,,2018,brasileirao,24,2018 Santos,12,4,33.3,0.08,0.25,
2018-10-22,21:00,Série A,Matchweek 30,Mon,Away,D,2,2,Internacional,51.0,38492.0,Victor Ferraz,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2018,brasileirao,24,2018 Santos,8,3,37.5,0.13,0.33,
2018-10-27,17:30,Série A,Matchweek 31,Sat,Home,W,3,0,Fluminense,70.0,8680.0,Victor Ferraz,4-3-3,4-3-1-2,Heber Roberto Lopes,Match Report,,2018,brasileirao,24,2018 Santos,24,10,41.7,0.08,0.2,
2018-11-03,20:00,Série A,Matchweek 32,Sat,Away,L,2,3,Palmeiras,61.0,38938.0,Victor Ferraz,4-3-3,4-2-3-1,Braulio da Silva Machado,Match Report,,2018,brasileirao,24,2018 Santos,6,5,83.3,0.33,0.4,
2018-11-12,20:00,Série A,Matchweek 33,Mon,Home,L,0,1,Chapecoense,63.0,12659.0,Vanderlei,4-3-3,4-2-3-1,Rafael Traci,Match Report,,2018,brasileirao,24,2018 Santos,18,2,11.1,0.0,0.0,
2018-11-15,17:00,Série A,Matchweek 34,Thu,Away,L,0,1,Flamengo,44.0,46067.0,Victor Ferraz,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,2018,brasileirao,24,2018 Santos,11,4,36.4,0.0,0.0,
2018-11-18,17:00,Série A,Matchweek 35,Sun,Away,L,1,2,América (MG),52.0,4652.0,Victor Ferraz,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2018,brasileirao,24,2018 Santos,8,3,37.5,0.13,0.33,
2018-11-21,21:00,Série A,Matchweek 36,Wed,Home,D,1,1,Botafogo (RJ),51.0,3620.0,Victor Ferraz,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,,2018,brasileirao,24,2018 Santos,19,6,31.6,0.05,0.17,
2018-11-24,20:00,Série A,Matchweek 37,Sat,Home,W,3,2,Atlético Mineiro,41.0,4591.0,Victor Ferraz,4-4-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2018,brasileirao,24,2018 Santos,21,9,42.9,0.14,0.33,
2018-12-02,16:00,Série A,Matchweek 38,Sun,Away,L,1,2,Sport Recife,51.0,23451.0,Victor Ferraz,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,2018,brasileirao,24,2018 Santos,13,4,30.8,0.08,0.25,
2018-04-11,20:45,Sudamericana,First stage,Wed,Away,L,0,1,bo Blooming,53.0,,Nílton,4-2-3-1,4-2-3-1,Luis Quiroz,Match Report,Leg 1 of 2,2018,brasileirao,24,2018 Bahia,11,4,36.4,0.0,0.0,
2018-04-15,16:00,Série A,Matchweek 1,Sun,Away,L,0,2,Internacional,55.0,16663.0,Tiago Pagnussat,4-2-3-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,2018,brasileirao,24,2018 Bahia,12,2,16.7,0.0,0.0,
2018-04-21,16:00,Série A,Matchweek 2,Sat,Home,W,1,0,Santos,54.0,15588.0,Tiago Pagnussat,4-2-3-1,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,,2018,brasileirao,24,2018 Bahia,12,5,41.7,0.08,0.2,
2018-04-29,16:00,Série A,Matchweek 3,Sun,Home,D,0,0,Ath Paranaense,35.0,16235.0,Lucas Fonseca,4-2-3-1,3-4-3,Ricardo Marques Ribeiro,Match Report,,2018,brasileirao,24,2018 Bahia,23,7,30.4,0.0,0.0,
2018-05-06,19:00,Série A,Matchweek 4,Sun,Away,L,0,2,Sport Recife,53.0,15165.0,Lucas Fonseca,4-2-3-1,4-1-4-1,Grazianni Maciel Rocha,Match Report,,2018,brasileirao,24,2018 Bahia,7,1,14.3,0.0,0.0,
2018-05-13,16:00,Série A,Matchweek 5,Sun,Home,D,2,2,São Paulo,48.0,20847.0,Lucas Fonseca,4-2-3-1,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,,2018,brasileirao,24,2018 Bahia,11,5,45.5,0.09,0.2,
2018-05-19,21:00,Série A,Matchweek 6,Sat,Away,L,0,3,Palmeiras,47.0,26351.0,Lucas Fonseca,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,,2018,brasileirao,24,2018 Bahia,14,4,28.6,0.0,0.0,
2018-05-23,21:45,Sudamericana,First stage,Wed,Home,W,4,0,bo Blooming,59.0,,Tiago Pagnussat,4-2-3-1,4-2-3-1,Juan Soto,Match Report,Leg 2 of 2; Bahia won,2018,brasileirao,24,2018 Bahia,13,6,46.2,0.31,0.67,
2018-05-27,16:00,Série A,Matchweek 7,Sun,Home,W,3,0,Vasco da Gama,51.0,15031.0,Tiago Pagnussat,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,,2018,brasileirao,24,2018 Bahia,14,6,42.9,0.21,0.5,
2018-05-31,16:00,Série A,Matchweek 8,Thu,Away,L,0,2,Flamengo,44.0,55382.0,Tiago Pagnussat,4-2-4-0,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,,2018,brasileirao,24,2018 Bahia,17,7,41.2,0.0,0.0,
2018-06-03,16:00,Série A,Matchweek 9,Sun,Home,L,0,2,Grêmio,57.0,15623.0,Tiago Pagnussat,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,,2018,brasileirao,24,2018 Bahia,15,2,13.3,0.0,0.0,
2018-06-07,20:00,Série A,Matchweek 10,Thu,Away,L,0,1,Paraná,53.0,4153.0,Tiago Pagnussat,4-1-4-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2018,brasileirao,24,2018 Bahia,10,3,30.0,0.0,0.0,
2018-06-10,16:00,Série A,Matchweek 11,Sun,Home,D,3,3,Botafogo (RJ),59.0,12478.0,Tiago Pagnussat,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,,2018,brasileirao,24,2018 Bahia,21,9,42.9,0.1,0.22,
2018-06-13,21:45,Série A,Matchweek 12,Wed,Home,W,1,0,Corinthians,40.0,15041.0,Tiago Pagnussat,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2018,brasileirao,24,2018 Bahia,22,8,36.4,0.05,0.13,
2018-07-19,19:30,Série A,Matchweek 13,Thu,Away,D,1,1,Chapecoense,50.0,7534.0,Tiago Pagnussat,4-2-3-1,4-1-4-1,Rodolpho Toski Marques,Match Report,,2018,brasileirao,24,2018 Bahia,11,5,45.5,0.09,0.2,
2018-07-22,16:00,Série A,Matchweek 14,Sun,Home,W,4,1,Vitória,54.0,24312.0,Tiago Pagnussat,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2018,brasileirao,24,2018 Bahia,14,7,50.0,0.29,0.57,
2018-07-25,21:45,Sudamericana,Second stage,Wed,Home,W,2,0,uy Cerro,56.0,,Lucas Fonseca,4-2-3-1,4-1-4-1,Michael Espinoza,Match Report,Leg 1 of 2,2018,brasileirao,24,2018 Bahia,15,2,13.3,0.07,0.5,
2018-07-30,20:00,Série A,Matchweek 16,Mon,Home,D,2,2,Atlético Mineiro,57.0,15993.0,Tiago Pagnussat,4-2-3-1,4-1-4-1,Wilton Sampaio,Match Report,,2018,brasileirao,24,2018 Bahia,22,7,31.8,0.09,0.29,
2018-08-05,19:00,Série A,Matchweek 17,Sun,Away,D,1,1,Fluminense,53.0,16548.0,Lucas Fonseca,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,2018,brasileirao,24,2018 Bahia,10,2,20.0,0.1,0.5,
2018-08-08,21:45,Sudamericana,Second stage,Wed,Away,D,1,1,uy Cerro,35.0,,Nílton,4-2-3-1,4-4-2,José Argote,Match Report,Leg 2 of 2; Bahia won,2018,brasileirao,24,2018 Bahia,3,2,66.7,0.33,0.5,
2018-08-11,19:00,Série A,Matchweek 18,Sat,Home,W,1,0,América (MG),49.0,19100.0,Elton,4-2-3-1,3-5-2,Péricles Bassols Pegado Cortez,Match Report,,2018,brasileirao,24,2018 Bahia,21,6,28.6,0.05,0.17,
2018-08-19,16:00,Série A,Matchweek 19,Sun,Away,D,1,1,Cruzeiro,46.0,28807.0,Gilberto,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,2018,brasileirao,24,2018 Bahia,9,1,11.1,0.11,1.0,
2018-08-22,19:30,Série A,Matchweek 20,Wed,Home,L,0,1,Internacional,61.0,18671.0,Lucas Fonseca,4-2-3-1,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,,2018,brasileirao,24,2018 Bahia,19,2,10.5,0.0,0.0,
2018-08-25,16:00,Série A,Matchweek 21,Sat,Away,L,0,2,Santos,51.0,11564.0,Tiago Pagnussat,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,,2018,brasileirao,24,2018 Bahia,7,0,0.0,0.0,,
2018-08-29,19:30,Série A,Matchweek 15,Wed,Away,W,2,0,Ceará,32.0,11395.0,Nílton,4-3-3,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,2018,brasileirao,24,2018 Bahia,6,3,50.0,0.33,0.67,
2018-09-02,16:00,Série A,Matchweek 22,Sun,Away,L,0,2,Ath Paranaense,40.0,13433.0,Lucas Fonseca,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2018,brasileirao,24,2018 Bahia,9,3,33.3,0.0,0.0,
2018-09-05,19:30,Série A,Matchweek 23,Wed,Home,W,2,0,Sport Recife,49.0,13816.0,Tiago Pagnussat,4-2-3-1,4-4-2,Marcelo Aparecido Ribeiro De Souza,Match Report,,2018,brasileirao,24,2018 Bahia,13,8,61.5,0.15,0.25,
2018-09-08,19:00,Série A,Matchweek 24,Sat,Away,L,0,1,São Paulo,47.0,43555.0,Lucas Fonseca,4-3-2-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2018,brasileirao,24,2018 Bahia,10,2,20.0,0.0,0.0,
2018-09-16,16:00,Série A,Matchweek 25,Sun,Home,D,1,1,Palmeiras,42.0,24495.0,Zé Rafael,4-2-3-1,4-4-1-1,Heber Roberto Lopes,Match Report,,2018,brasileirao,24,2018 Bahia,9,3,33.3,0.11,0.33,
2018-09-20,21:45,Sudamericana,Round of 16,Thu,Home,W,2,1,br Botafogo (RJ),43.0,,Douglas Grolli,4-2-3-1,4-1-4-1,Piero Maza,Match Report,Leg 1 of 2,2018,brasileirao,24,2018 Bahia,12,4,33.3,0.17,0.5,
2018-09-24,20:00,Série A,Matchweek 26,Mon,Away,L,1,2,Vasco da Gama,39.0,13293.0,Nílton,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2018,brasileirao,24,2018 Bahia,15,6,40.0,0.07,0.17,
2018-09-29,21:00,Série A,Matchweek 27,Sat,Home,D,0,0,Flamengo,33.0,31059.0,Lucas Fonseca,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,,2018,brasileirao,24,2018 Bahia,13,3,23.1,0.0,0.0,
2018-10-03,21:45,Sudamericana,Round of 16,Wed,Away,L,1 (5),2 (4),br Botafogo (RJ),47.0,,Nílton,4-2-3-1,4-1-4-1,Germán Delfino,Match Report,Leg 2 of 2; Bahia won; Bahia won on penalty kicks following extra time,2018,brasileirao,24,2018 Bahia,11,3,27.3,0.09,0.33,
2018-10-06,21:00,Série A,Matchweek 28,Sat,Away,D,2,2,Grêmio,25.0,29612.0,Nílton,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,,2018,brasileirao,24,2018 Bahia,10,5,50.0,0.2,0.4,
2018-10-13,21:00,Série A,Matchweek 29,Sat,Home,W,2,0,Paraná,68.0,29215.0,Lucas Fonseca,4-2-3-1,5-4-1,Jean Pierre Goncalves Lima,Match Report,,2018,brasileirao,24,2018 Bahia,19,7,36.8,0.11,0.29,
2018-10-20,16:00,Série A,Matchweek 30,Sat,Away,W,1,0,Botafogo (RJ),35.0,8180.0,Nílton,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,,2018,brasileirao,24,2018 Bahia,9,2,22.2,0.11,0.5,
2018-10-24,21:45,Sudamericana,Quarter-finals,Wed,Home,L,0,1,br Ath Paranaense,52.0,,Lucas Fonseca,4-2-3-1,4-2-3-1,Fernando Rapallini,Match Report,Leg 1 of 2,2018,brasileirao,24,2018 Bahia,24,7,29.2,0.0,0.0,
2018-10-27,20:00,Série A,Matchweek 31,Sat,Away,L,1,2,Corinthians,45.0,35382.0,Nílton,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,2018,brasileirao,24,2018 Bahia,11,2,18.2,0.0,0.0,
2018-10-31,22:45,Sudamericana,Quarter-finals,Wed,Away,W,1 (1),0 (4),br Ath Paranaense,33.0,,Lucas Fonseca,4-2-3-1,4-2-3-1,Diego Haro,Match Report,Leg 2 of 2; Ath Paranaense won; Ath Paranaense won on penalty kicks following extra time,2018,brasileirao,24,2018 Bahia,9,2,22.2,0.11,0.5,
2018-11-04,18:00,Série A,Matchweek 32,Sun,Home,W,1,0,Chapecoense,60.0,17448.0,Nílton,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2018,brasileirao,24,2018 Bahia,15,6,40.0,0.07,0.17,
2018-11-11,16:00,Série A,Matchweek 33,Sun,Away,D,2,2,Vitória,50.0,21714.0,Lucas Fonseca,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,2018,brasileirao,24,2018 Bahia,17,3,17.6,0.12,0.67,
2018-11-14,20:00,Série A,Matchweek 34,Wed,Home,W,2,1,Ceará,62.0,17825.0,Lucas Fonseca,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2018,brasileirao,24,2018 Bahia,23,11,47.8,0.09,0.18,
2018-11-17,21:00,Série A,Matchweek 35,Sat,Away,L,0,1,Atlético Mineiro,50.0,17313.0,Nílton,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2018,brasileirao,24,2018 Bahia,8,2,25.0,0.0,0.0,
2018-11-22,20:00,Série A,Matchweek 36,Thu,Home,W,2,0,Fluminense,55.0,16784.0,Lucas Fonseca,4-2-3-1,3-4-3,Flavio Rodrigues De Souza,Match Report,,2018,brasileirao,24,2018 Bahia,13,7,53.8,0.15,0.29,
2018-11-25,19:00,Série A,Matchweek 37,Sun,Away,L,0,1,América (MG),53.0,7409.0,Tiago Pagnussat,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2018,brasileirao,24,2018 Bahia,15,3,20.0,0.0,0.0,
2018-12-02,16:00,Série A,Matchweek 38,Sun,Home,D,0,0,Cruzeiro,47.0,27776.0,Lucas Fonseca,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,2018,brasileirao,24,2018 Bahia,13,0,0.0,0.0,,
2018-04-11,21:45,Sudamericana,First stage,Wed,Home,W,3,0,bo Nacional Potosí,76.0,,Gum,3-4-3,4-4-2,Nicolás Gallo,Match Report,Leg 1 of 2,2018,brasileirao,24,2018 Fluminense,22,6,27.3,0.09,0.33,
2018-04-15,16:00,Série A,Matchweek 1,Sun,Away,L,1,2,Corinthians,35.0,28777.0,Gum,5-4-1,4-2-4-0,Anderson Daronco,Match Report,,2018,brasileirao,24,2018 Fluminense,13,3,23.1,0.08,0.33,
2018-04-22,16:00,Série A,Matchweek 2,Sun,Home,W,1,0,Cruzeiro,33.0,10016.0,Gum,3-4-1-2,4-4-2,Flavio Rodrigues De Souza,Match Report,,2018,brasileirao,24,2018 Fluminense,3,1,33.3,0.33,1.0,
2018-04-29,16:00,Série A,Matchweek 3,Sun,Home,D,1,1,São Paulo,54.0,19237.0,Gum,3-4-3,4-4-1-1,Rodolpho Toski Marques,Match Report,,2018,brasileirao,24,2018 Fluminense,12,2,16.7,0.08,0.5,
2018-05-06,16:00,Série A,Matchweek 4,Sun,Away,W,2,1,Vitória,65.0,6652.0,Renato Chaves,3-1-4-2,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,,2018,brasileirao,24,2018 Fluminense,18,4,22.2,0.11,0.5,
2018-05-10,20:45,Sudamericana,First stage,Thu,Away,L,0,2,bo Nacional Potosí,34.0,,Gum,5-4-1,4-3-3,Esteban Ostojich,Match Report,Leg 2 of 2; Fluminense won,2018,brasileirao,24,2018 Fluminense,12,2,16.7,0.0,0.0,
2018-05-14,20:00,Série A,Matchweek 5,Mon,Away,L,1,2,Botafogo (RJ),59.0,10382.0,Gum,3-4-3,4-2-3-1,Raphael Claus,Match Report,,2018,brasileirao,24,2018 Fluminense,21,9,42.9,0.05,0.11,
2018-05-20,19:00,Série A,Matchweek 6,Sun,Home,W,2,0,Ath Paranaense,32.0,9172.0,Gum,5-4-1,3-4-3,Igor Junior Benevenuto,Match Report,,2018,brasileirao,24,2018 Fluminense,13,6,46.2,0.08,0.17,
2018-05-26,16:00,Série A,Matchweek 7,Sat,Home,W,3,1,Chapecoense,45.0,14541.0,Gum,3-4-3,4-1-4-1,Rafael Traci,Match Report,,2018,brasileirao,24,2018 Fluminense,10,5,50.0,0.3,0.6,
2018-05-30,21:45,Série A,Matchweek 8,Wed,Away,D,0,0,Grêmio,31.0,18149.0,Renato Chaves,5-4-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,2018,brasileirao,24,2018 Fluminense,6,3,50.0,0.0,0.0,
2018-06-04,20:00,Série A,Matchweek 9,Mon,Away,L,1,2,Paraná,60.0,3491.0,Gum,3-4-1-2,4-2-3-1,Leandro Bizzio Marinho,Match Report,,2018,brasileirao,24,2018 Fluminense,13,5,38.5,0.08,0.2,
2018-06-07,20:00,Série A,Matchweek 10,Thu,Home,L,0,2,Flamengo,52.0,60000.0,Gum,5-4-1,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,,2018,brasileirao,24,2018 Fluminense,11,3,27.3,0.0,0.0,
2018-06-10,16:00,Série A,Matchweek 11,Sun,Away,L,2,5,Atlético Mineiro,50.0,14476.0,Douglas,3-4-3,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2018,brasileirao,24,2018 Fluminense,15,4,26.7,0.13,0.5,
2018-06-13,19:00,Série A,Matchweek 12,Wed,Home,L,0,1,Santos,49.0,7438.0,Douglas,5-4-1,4-4-2,Rafael Traci,Match Report,,2018,brasileirao,24,2018 Fluminense,13,1,7.7,0.0,0.0,
2018-07-19,20:00,Série A,Matchweek 13,Thu,Away,D,1,1,Vasco da Gama,46.0,11901.0,Gum,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2018,brasileirao,24,2018 Fluminense,14,5,35.7,0.07,0.2,
2018-07-22,16:00,Série A,Matchweek 14,Sun,Away,W,2,1,Sport Recife,44.0,11119.0,Gum,4-3-2-1,4-1-4-1,Braulio da Silva Machado,Match Report,,2018,brasileirao,24,2018 Fluminense,15,5,33.3,0.13,0.4,
2018-07-25,19:30,Série A,Matchweek 15,Wed,Home,W,1,0,Palmeiras,38.0,22827.0,Gum,4-3-3,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,,2018,brasileirao,24,2018 Fluminense,9,2,22.2,0.11,0.5,
2018-07-28,16:00,Série A,Matchweek 16,Sat,Away,L,0,1,Ceará,63.0,11119.0,Gum,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,,2018,brasileirao,24,2018 Fluminense,11,3,27.3,0.0,0.0,
2018-08-02,21:45,Sudamericana,Second stage,Thu,Home,W,2,0,uy Defensor,82.0,,Gum,4-2-3-1,3-5-2,Germán Delfino,Match Report,Leg 1 of 2,2018,brasileirao,24,2018 Fluminense,20,6,30.0,0.1,0.33,
2018-08-05,19:00,Série A,Matchweek 17,Sun,Home,D,1,1,Bahia,47.0,16548.0,Gum,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,2018,brasileirao,24,2018 Fluminense,10,2,20.0,0.1,0.5,
