Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90,Matches,season,league_name,league_id,team_name
Jandrei,br BRA,GK,29.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,2023,brasileirao,24,2023 São Paulo
Patryck,br BRA,DF,20.0,6,4,375.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,4.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,2023,brasileirao,24,2023 São Paulo
Jhegson Méndez,ec ECU,MF,25.0,7,4,371.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,3.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,2023,brasileirao,24,2023 São Paulo
Raí Ramos,br BRA,DF,28.0,6,4,282.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.6,0.7,5.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.04,0.18,0.22,0.04,0.22,Matches,2023,brasileirao,24,2023 São Paulo
Erison,br BRA,"FW,MF",23.0,13,3,391.0,4.3,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,2.0,1.2,0.4,1.7,11.0,2.0,29.0,0.23,0.23,0.46,0.0,0.23,0.46,0.1,0.56,0.28,0.38,Matches,2023,brasileirao,24,2023 São Paulo
Matheus Belém,br BRA,DF,19.0,2,2,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 São Paulo
Rodrigo,br BRA,"MF,FW",18.0,11,1,232.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,13.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,2023,brasileirao,24,2023 São Paulo
Alexandre Pato,br BRA,"FW,MF",33.0,9,1,161.0,1.8,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.3,0.3,0.3,0.7,2.0,9.0,10.0,1.12,0.0,1.12,1.12,1.12,0.7,0.18,0.89,0.19,0.37,Matches,2023,brasileirao,24,2023 São Paulo
Talles Costa,br BRA,"MF,FW",20.0,7,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.3,5.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.16,0.01,0.17,0.16,0.17,Matches,2023,brasileirao,24,2023 São Paulo
João Moreira,pt POR,DF,18.0,1,1,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2023,brasileirao,24,2023 São Paulo
William Gomes,br BRA,FW,16.0,3,0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.09,0.05,0.14,0.09,0.14,Matches,2023,brasileirao,24,2023 São Paulo
Pedro Vilhena,br BRA,FW,20.0,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 São Paulo
Talles Wander,br BRA,"FW,MF",19.0,2,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches,2023,brasileirao,24,2023 São Paulo
Felipe Negrucci,br BRA,MF,18.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 São Paulo
Nahuel Ferraresi,ve VEN,FW,24.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 São Paulo
Felipe Alves Raymundo,br BRA,GK,34.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 São Paulo
Walce Costa,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 São Paulo
Luis Manuel Orejuela,co COL,DF,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 São Paulo
Caio Matheus,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 São Paulo
Leandro Mathias,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 São Paulo
Young,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 São Paulo
Ythallo,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 São Paulo
Squad Total,,,26.7,38,418,3420.0,38.0,40.0,27.0,67.0,35.0,5.0,9.0,107.0,5.0,49.5,42.1,33.1,75.2,694.0,1665.0,1655.0,1.05,0.71,1.76,0.92,1.63,1.3,0.87,2.17,1.11,1.98,,2023,brasileirao,24,2023 São Paulo
Opponent Total,,,27.7,38,418,3420.0,38.0,37.0,24.0,61.0,29.0,8.0,9.0,114.0,4.0,36.7,29.8,24.3,54.1,515.0,1219.0,1211.0,0.97,0.63,1.61,0.76,1.39,0.97,0.64,1.61,0.78,1.42,,2023,brasileirao,24,2023 São Paulo
Marllon Borges,br BRA,DF,30.0,36,36,3240.0,36.0,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.5,1.5,0.7,2.2,12.0,87.0,1.0,0.03,0.03,0.06,0.03,0.06,0.04,0.02,0.06,0.04,0.06,Matches,2023,brasileirao,24,2023 Cuiabá
Walter,br BRA,GK,35.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Cuiabá
Deyverson,br BRA,FW,31.0,36,34,2906.0,32.3,12.0,2.0,14.0,9.0,3.0,4.0,6.0,0.0,12.3,9.4,2.7,12.1,18.0,73.0,153.0,0.37,0.06,0.43,0.28,0.34,0.38,0.08,0.46,0.29,0.38,Matches,2023,brasileirao,24,2023 Cuiabá
Raniele,br BRA,"MF,DF",26.0,35,34,2885.0,32.1,3.0,1.0,4.0,3.0,0.0,0.0,10.0,0.0,2.8,2.8,0.9,3.7,37.0,105.0,38.0,0.09,0.03,0.12,0.09,0.12,0.09,0.03,0.11,0.09,0.11,Matches,2023,brasileirao,24,2023 Cuiabá
Matheus Alexandre,br BRA,DF,23.0,35,33,2980.0,33.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,1.2,1.9,41.0,108.0,97.0,0.03,0.0,0.03,0.03,0.03,0.02,0.03,0.06,0.02,0.06,Matches,2023,brasileirao,24,2023 Cuiabá
Alan Empereur,br BRA,DF,28.0,33,33,2950.0,32.8,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.5,0.5,0.8,1.3,30.0,139.0,7.0,0.03,0.03,0.06,0.03,0.06,0.01,0.02,0.04,0.01,0.04,Matches,2023,brasileirao,24,2023 Cuiabá
Rikelme,br BRA,DF,19.0,31,27,2338.0,26.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,1.4,2.1,22.0,80.0,97.0,0.04,0.04,0.08,0.04,0.08,0.03,0.05,0.08,0.03,0.08,Matches,2023,brasileirao,24,2023 Cuiabá
Denilson,br BRA,MF,21.0,33,23,1908.0,21.2,1.0,3.0,4.0,1.0,0.0,0.0,8.0,0.0,1.3,1.3,2.7,4.0,34.0,128.0,63.0,0.05,0.14,0.19,0.05,0.19,0.06,0.13,0.19,0.06,0.19,Matches,2023,brasileirao,24,2023 Cuiabá
Jonathan Cafu,br BRA,"FW,MF",31.0,32,23,1708.0,19.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,1.5,1.5,1.0,2.5,39.0,50.0,169.0,0.0,0.16,0.16,0.0,0.16,0.08,0.05,0.13,0.08,0.13,Matches,2023,brasileirao,24,2023 Cuiabá
Clayson,br BRA,"FW,MF",27.0,23,22,1639.0,18.2,7.0,2.0,9.0,4.0,3.0,3.0,3.0,1.0,4.5,2.1,1.9,4.0,51.0,70.0,124.0,0.38,0.11,0.49,0.22,0.33,0.25,0.11,0.35,0.12,0.22,Matches,2023,brasileirao,24,2023 Cuiabá
Fernando Sobral,br BRA,MF,28.0,33,21,1903.0,21.1,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,1.6,1.6,1.4,3.0,55.0,104.0,76.0,0.09,0.09,0.19,0.09,0.19,0.08,0.07,0.14,0.08,0.14,Matches,2023,brasileirao,24,2023 Cuiabá
Allyson Aires dos Santos,br BRA,DF,32.0,16,14,1133.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2023,brasileirao,24,2023 Cuiabá
Wellington Silva,br BRA,FW,30.0,29,13,1336.0,14.8,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.7,3.6,64.0,49.0,108.0,0.07,0.13,0.2,0.07,0.2,0.06,0.18,0.24,0.06,0.24,Matches,2023,brasileirao,24,2023 Cuiabá
Pablo Ceppelini,uy URU,MF,31.0,21,12,997.0,11.1,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,2.2,3.3,23.0,74.0,58.0,0.0,0.27,0.27,0.0,0.27,0.1,0.2,0.3,0.1,0.3,Matches,2023,brasileirao,24,2023 Cuiabá
Filipe Augusto,br BRA,MF,29.0,27,9,1065.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.3,0.3,0.9,1.1,9.0,78.0,16.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,Matches,2023,brasileirao,24,2023 Cuiabá
Isidro Pitta,py PAR,FW,23.0,29,7,823.0,9.1,5.0,1.0,6.0,4.0,1.0,1.0,0.0,0.0,3.5,2.7,0.4,3.1,23.0,22.0,80.0,0.55,0.11,0.66,0.44,0.55,0.38,0.04,0.42,0.3,0.34,Matches,2023,brasileirao,24,2023 Cuiabá
Lucas Mineiro,br BRA,MF,26.0,16,7,612.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.4,0.5,5.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,Matches,2023,brasileirao,24,2023 Cuiabá
Derik Lacerda,br BRA,"FW,MF",23.0,19,5,658.0,7.3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.2,2.2,1.3,3.5,19.0,18.0,51.0,0.14,0.14,0.27,0.14,0.27,0.3,0.18,0.48,0.3,0.48,Matches,2023,brasileirao,24,2023 Cuiabá
Patric Calmon PK,br BRA,DF,28.0,15,5,520.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.3,0.4,14.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.07,0.03,0.07,Matches,2023,brasileirao,24,2023 Cuiabá
Emerson Negueba,br BRA,FW,22.0,10,5,484.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,9.0,11.0,50.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.1,0.09,0.1,Matches,2023,brasileirao,24,2023 Cuiabá
Matheusinho,br BRA,DF,24.0,5,5,433.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.5,1.3,11.0,24.0,20.0,0.21,0.0,0.21,0.21,0.21,0.16,0.11,0.26,0.16,0.26,Matches,2023,brasileirao,24,2023 Cuiabá
Ronald,br BRA,MF,25.0,21,4,585.0,6.5,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.8,0.8,1.0,1.8,25.0,49.0,22.0,0.31,0.15,0.46,0.31,0.46,0.13,0.15,0.28,0.13,0.28,Matches,2023,brasileirao,24,2023 Cuiabá
Iury de Castilho,br BRA,FW,27.0,10,4,398.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.8,11.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.17,0.13,0.17,Matches,2023,brasileirao,24,2023 Cuiabá
Uendel,br BRA,DF,34.0,9,4,358.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Cuiabá
João Carlos,br BRA,GK,34.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Cuiabá
Nicolás Quagliata,uy URU,"FW,MF",23.0,9,0,233.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.7,13.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.09,0.16,0.26,0.09,0.26,Matches,2023,brasileirao,24,2023 Cuiabá
Pablinho,br BRA,FW,19.0,2,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Cuiabá
Rafael Gava,br BRA,MF,29.0,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.36,Matches,2023,brasileirao,24,2023 Cuiabá
Vitão,br BRA,DF,22.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Cuiabá
Ricardo Cerqueira,br BRA,MF,20.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Cuiabá
Calebe,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Cuiabá
Luiz Felipe,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Cuiabá
João Maraninir,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Cuiabá
Vinicius Melo,br BRA,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Cuiabá
Juan Pablo,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Cuiabá
Victor Yan,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Cuiabá
Squad Total,,,28.1,38,418,3420.0,38.0,39.0,24.0,63.0,32.0,7.0,8.0,91.0,3.0,38.7,32.7,24.8,57.5,577.0,1361.0,1349.0,1.03,0.63,1.66,0.84,1.47,1.02,0.65,1.67,0.86,1.51,,2023,brasileirao,24,2023 Cuiabá
Opponent Total,,,27.6,38,418,3420.0,38.0,37.0,25.0,62.0,33.0,4.0,4.0,109.0,7.0,42.1,39.0,31.3,70.3,639.0,1751.0,1739.0,0.97,0.66,1.63,0.87,1.53,1.11,0.82,1.93,1.03,1.85,,2023,brasileirao,24,2023 Cuiabá
Cássio,br BRA,GK,35.0,37,37,3310.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Corinthians
Gil,br BRA,DF,35.0,32,32,2880.0,32.0,2.0,2.0,4.0,2.0,0.0,0.0,10.0,0.0,2.2,2.2,1.4,3.6,4.0,44.0,5.0,0.06,0.06,0.12,0.06,0.12,0.07,0.04,0.11,0.07,0.11,Matches,2023,brasileirao,24,2023 Corinthians
Yuri Alberto,br BRA,FW,21.0,34,32,2722.0,30.2,8.0,3.0,11.0,8.0,0.0,0.0,6.0,0.0,10.0,10.0,2.7,12.7,41.0,28.0,201.0,0.26,0.1,0.36,0.26,0.36,0.33,0.09,0.42,0.33,0.42,Matches,2023,brasileirao,24,2023 Corinthians
Maycon,br BRA,MF,25.0,32,27,2403.0,26.7,2.0,3.0,5.0,2.0,0.0,0.0,4.0,1.0,1.4,1.4,1.7,3.2,30.0,163.0,33.0,0.07,0.11,0.19,0.07,0.19,0.05,0.06,0.12,0.05,0.12,Matches,2023,brasileirao,24,2023 Corinthians
Fagner,br BRA,DF,33.0,30,22,2095.0,23.3,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.3,0.3,2.3,2.6,45.0,137.0,83.0,0.0,0.04,0.04,0.0,0.04,0.01,0.1,0.11,0.01,0.11,Matches,2023,brasileirao,24,2023 Corinthians
Fábio Santos,br BRA,DF,37.0,25,20,1673.0,18.6,4.0,1.0,5.0,0.0,4.0,5.0,7.0,0.0,4.0,0.1,0.4,0.5,24.0,81.0,59.0,0.22,0.05,0.27,0.0,0.05,0.22,0.02,0.24,0.01,0.03,Matches,2023,brasileirao,24,2023 Corinthians
Bruno Méndez,uy URU,DF,23.0,27,20,1650.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,0.2,0.4,16.0,62.0,23.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,2023,brasileirao,24,2023 Corinthians
Matheus Bidu,br BRA,DF,23.0,24,19,1659.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,1.4,1.8,58.0,88.0,100.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,Matches,2023,brasileirao,24,2023 Corinthians
Giuliano de Paula,br BRA,"MF,FW",32.0,30,19,1633.0,18.1,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.5,1.5,0.8,2.3,15.0,97.0,34.0,0.11,0.06,0.17,0.11,0.17,0.08,0.04,0.13,0.08,0.13,Matches,2023,brasileirao,24,2023 Corinthians
Fausto Vera,ar ARG,MF,22.0,21,17,1381.0,15.3,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.7,0.7,1.4,2.1,15.0,68.0,16.0,0.07,0.13,0.2,0.07,0.2,0.05,0.09,0.14,0.05,0.14,Matches,2023,brasileirao,24,2023 Corinthians
Renato Augusto,br BRA,MF,34.0,24,16,1282.0,14.2,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,2.1,3.2,39.0,96.0,99.0,0.14,0.28,0.42,0.14,0.42,0.08,0.15,0.23,0.08,0.23,Matches,2023,brasileirao,24,2023 Corinthians
Roger Guedes,br BRA,"FW,MF",26.0,15,15,1349.0,15.0,7.0,1.0,8.0,5.0,2.0,2.0,3.0,0.0,6.6,5.1,0.8,5.8,38.0,50.0,100.0,0.47,0.07,0.53,0.33,0.4,0.44,0.05,0.49,0.34,0.39,Matches,2023,brasileirao,24,2023 Corinthians
Lucas Veríssimo,br BRA,DF,27.0,15,15,1304.0,14.5,1.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,0.8,0.8,0.6,1.3,4.0,32.0,3.0,0.07,0.14,0.21,0.07,0.21,0.05,0.04,0.09,0.05,0.09,Matches,2023,brasileirao,24,2023 Corinthians
Gabriel Moscardo,br BRA,MF,17.0,18,15,1132.0,12.6,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.3,0.3,0.9,1.2,17.0,28.0,16.0,0.08,0.08,0.16,0.08,0.16,0.02,0.07,0.1,0.02,0.1,Matches,2023,brasileirao,24,2023 Corinthians
Caetano,br BRA,DF,23.0,16,13,1204.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.2,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,2023,brasileirao,24,2023 Corinthians
Ángel Romero,py PAR,FW,30.0,22,13,1196.0,13.3,8.0,1.0,9.0,8.0,0.0,0.0,2.0,0.0,3.8,3.8,2.7,6.5,40.0,49.0,131.0,0.6,0.08,0.68,0.6,0.68,0.29,0.2,0.49,0.29,0.49,Matches,2023,brasileirao,24,2023 Corinthians
Murillo,br BRA,DF,20.0,13,13,1165.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.6,0.8,10.0,47.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches,2023,brasileirao,24,2023 Corinthians
Ruan Oliveira Ferreira,br BRA,"MF,FW",22.0,19,11,883.0,9.8,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.5,0.5,1.2,1.7,23.0,31.0,44.0,0.2,0.1,0.31,0.2,0.31,0.05,0.13,0.18,0.05,0.18,Matches,2023,brasileirao,24,2023 Corinthians
Adson,br BRA,"FW,MF",22.0,15,9,857.0,9.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.4,49.0,53.0,68.0,0.0,0.11,0.11,0.0,0.11,0.04,0.11,0.15,0.04,0.15,Matches,2023,brasileirao,24,2023 Corinthians
Wesley,br BRA,"FW,MF",17.0,24,7,861.0,9.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,1.2,1.7,61.0,25.0,97.0,0.1,0.1,0.21,0.1,0.21,0.05,0.13,0.18,0.05,0.18,Matches,2023,brasileirao,24,2023 Corinthians
Budiga Roni,br BRA,MF,23.0,15,7,676.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,4.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches,2023,brasileirao,24,2023 Corinthians
Matías Rojas,py PAR,"MF,FW",27.0,15,7,634.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,1.0,1.8,13.0,30.0,27.0,0.0,0.14,0.14,0.0,0.14,0.11,0.14,0.25,0.11,0.25,Matches,2023,brasileirao,24,2023 Corinthians
Pedrinho Santos,br BRA,"FW,MF",16.0,15,7,618.0,6.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,0.2,1.3,26.0,21.0,52.0,0.15,0.0,0.15,0.15,0.15,0.16,0.03,0.19,0.16,0.19,Matches,2023,brasileirao,24,2023 Corinthians
Biro,br BRA,"FW,MF",18.0,11,7,572.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.5,1.3,18.0,18.0,43.0,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.2,0.12,0.2,Matches,2023,brasileirao,24,2023 Corinthians
Matheus Araújo,br BRA,"MF,FW",20.0,16,3,584.0,6.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,0.8,2.0,18.0,30.0,43.0,0.15,0.31,0.46,0.15,0.46,0.19,0.13,0.32,0.19,0.32,Matches,2023,brasileirao,24,2023 Corinthians
Felipe Augusto,br BRA,"FW,MF",18.0,15,2,322.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,4.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,Matches,2023,brasileirao,24,2023 Corinthians
Víctor Cantillo,co COL,MF,29.0,6,2,266.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches,2023,brasileirao,24,2023 Corinthians
Du Queiroz,br BRA,"MF,DF",23.0,3,2,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,2023,brasileirao,24,2023 Corinthians
Léo Mana,br BRA,DF,18.0,3,2,134.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Corinthians
Chrystian Barletta,br BRA,"FW,MF",21.0,3,2,127.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,6.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.16,0.08,0.16,Matches,2023,brasileirao,24,2023 Corinthians
Gustavo Mosquito,br BRA,"FW,MF",25.0,11,1,308.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,16.0,4.0,29.0,0.29,0.0,0.29,0.29,0.29,0.05,0.1,0.15,0.05,0.15,Matches,2023,brasileirao,24,2023 Corinthians
Paulinho,br BRA,"MF,FW",34.0,4,1,148.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.13,0.2,0.33,0.13,0.33,Matches,2023,brasileirao,24,2023 Corinthians
