Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist
2020-10-06,18:00,Série B,Matchweek 14,Tue,Home,W,1,0,CRB,59,,Rafael Santos,4-2-3-1,4-2-3-1,Zandick Gondim Alves Junior,Match Report,,confianca,2020,13,3,
2020-10-09,16:30,Série B,Matchweek 15,Fri,Away,D,1,1,Operário,39,,Rafael Santos,3-4-3,4-2-3-1,Ronei Candido Alves,Match Report,,confianca,2020,13,5,
2020-10-17,17:30,Série B,Matchweek 16,Sat,Home,W,3,1,Oeste,32,,Rafael Santos,4-2-3-1,4-2-3-1,Maguielson Lima Barbosa,Match Report,,confianca,2020,11,8,
2020-10-21,19:00,Série B,Matchweek 17,Wed,Away,W,3,1,Sampaio Corrêa,34,,Rafael Santos,4-3-3,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,confianca,2020,7,4,
2020-10-24,22:00,Série B,Matchweek 18,Sat,Away,L,1,2,América (MG),64,,Rafael Santos,4-2-3-1,4-1-4-1,Jefferson Ferreira de Moraes,Match Report,,confianca,2020,17,4,
2020-10-31,17:30,Série B,Matchweek 19,Sat,Home,L,0,2,Chapecoense,72,,Rafael Santos,4-2-3-1,4-2-3-1,Leo Simão Holanda,Match Report,,confianca,2020,17,3,
2020-11-06,21:30,Série B,Matchweek 20,Fri,Away,D,1,1,Paraná,59,,Rafael Santos,4-1-4-1,4-2-3-1,Jonathan Antero Silva,Match Report,,confianca,2020,12,6,
2020-11-10,22:30,Série B,Matchweek 21,Tue,Home,W,1,0,Botafogo (SP),65,,Rafael Santos,4-2-3-1,4-2-3-1,Adriano Barros Carneiro,Match Report,,confianca,2020,15,3,
2020-11-20,16:30,Série B,Matchweek 22,Fri,Away,L,0,1,Avaí,53,,Rafael Santos,4-2-3-1,4-3-3,Paulo Cesar Zanovelli da Silva,Match Report,,confianca,2020,7,3,
2020-11-24,20:15,Série B,Matchweek 23,Tue,Home,W,2,0,Cuiabá,58,,Thiago Ennes,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,confianca,2020,13,5,
2020-11-27,21:30,Série B,Matchweek 24,Fri,Away,W,2,1,Cruzeiro,38,,Rafael Santos,4-3-3,4-2-3-1,Andrey Da Silva e Silva,Match Report,,confianca,2020,12,4,
2020-12-01,20:15,Série B,Matchweek 25,Tue,Home,D,1,1,Figueirense,60,,Serginho,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,confianca,2020,12,3,
2020-12-04,19:15,Série B,Matchweek 26,Fri,Away,W,3,2,Vitória,46,,Nirley,4-2-3-1,4-4-2,Wanderson Alves de Souza,Match Report,,confianca,2020,9,3,
2020-12-08,22:30,Série B,Matchweek 27,Tue,Home,L,1,5,CSA,55,,Nirley,4-2-3-1,4-2-3-1,Lucas Paulo Torezin,Match Report,,confianca,2020,18,4,
2020-12-12,20:00,Série B,Matchweek 28,Sat,Home,L,0,1,Juventude,65,,Rafael Santos,4-2-3-1,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,confianca,2020,15,4,
2020-12-16,19:15,Série B,Matchweek 29,Wed,Away,L,0,1,Guarani,56,,Rafael Santos,5-4-1,4-1-4-1,Grazianni Maciel Rocha,Match Report,,confianca,2020,11,5,
2020-12-19,20:00,Série B,Matchweek 30,Sat,Home,L,1,2,Ponte Preta,55,,Rafael Santos,4-2-3-1,4-2-2-2,Emerson De Almeida Ferreira,Match Report,,confianca,2020,10,5,
2020-12-28,17:00,Série B,Matchweek 31,Mon,Away,L,0,1,Brasil de Pelotas,56,,Rafael Santos,4-2-3-1,4-2-3-1,Vinicius Furlan,Match Report,,confianca,2020,15,1,
2021-01-04,21:00,Série B,Matchweek 32,Mon,Home,W,2,0,Náutico,41,,Rafael Santos,4-1-4-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,confianca,2020,19,7,
2021-01-08,19:15,Série B,Matchweek 33,Fri,Away,L,0,2,CRB,56,,Amaral,4-2-3-1,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,confianca,2020,10,3,
2021-01-11,21:00,Série B,Matchweek 34,Mon,Home,L,1,2,Operário,41,,Rafael Santos,4-2-3-1,4-4-2,Jonathan Antero Silva,Match Report,,confianca,2020,7,3,
2021-01-16,21:00,Série B,Matchweek 35,Sat,Away,W,1,0,Oeste,42,,Rafael Santos,4-2-3-1,4-2-3-1,Paulo Renato Moreira da Silva Coelho,Match Report,,confianca,2020,16,8,
2021-01-19,20:15,Série B,Matchweek 36,Tue,Home,L,0,1,Sampaio Corrêa,54,,Rafael Santos,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,confianca,2020,10,3,
2021-01-23,17:15,Série B,Matchweek 37,Sat,Home,D,0,0,América (MG),41,,Rafael Santos,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,confianca,2020,10,3,
2021-01-29,21:30,Série B,Matchweek 38,Fri,Away,L,1,3,Chapecoense,51,,Rafael Santos,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,confianca,2020,20,7,
2020-08-08,19:00,Série B,Matchweek 1,Sat,Away,L,1,3,Avaí,59,,Jorge Henrique,4-2-3-1,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,nautico,2020,12,5,
2020-08-11,21:30,Série B,Matchweek 2,Tue,Home,D,0,0,Operário,41,,Jorge Henrique,4-2-3-1,4-4-2,Vinicius Gonçalves Dias Araujo,Match Report,,nautico,2020,15,3,
2020-08-15,19:00,Série B,Matchweek 3,Sat,Home,D,1,1,CRB,36,,Jorge Henrique,4-2-3-1,4-2-3-1,Douglas Marques das Flores,Match Report,,nautico,2020,17,6,
2020-08-19,21:30,Série B,Matchweek 4,Wed,Away,D,0,0,Vitória,43,,Jorge Henrique,4-2-3-1,4-3-3,Heber Roberto Lopes,Match Report,,nautico,2020,17,3,
2020-08-22,16:30,Série B,Matchweek 5,Sat,Home,D,3,3,Juventude,48,,Jorge Henrique,4-3-3,4-4-2,Rodrigo Batista Raposo,Match Report,,nautico,2020,19,10,
2020-08-28,21:30,Série B,Matchweek 6,Fri,Away,W,2,1,Guarani,51,,Jorge Henrique,4-2-3-1,4-3-3,Ramon Abatti Abel,Match Report,,nautico,2020,18,8,
2020-09-01,21:30,Série B,Matchweek 7,Tue,Home,W,1,0,Figueirense,57,,Jorge Henrique,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,nautico,2020,16,2,
2020-09-05,21:00,Série B,Matchweek 8,Sat,Away,L,1,2,Brasil de Pelotas,69,,Jorge Henrique,4-2-3-1,4-2-3-1,Pathrice Wallace Correa Maia,Match Report,,nautico,2020,19,5,
2020-09-12,19:00,Série B,Matchweek 9,Sat,Home,W,3,1,Botafogo (SP),50,,Jorge Henrique,4-2-3-1,4-2-3-1,Marco Aurelio Augusto Fazekas Ferreira,Match Report,,nautico,2020,9,4,
2020-09-18,21:30,Série B,Matchweek 10,Fri,Home,D,1,1,Chapecoense,57,,Jorge Henrique,4-2-3-1,4-2-3-1,Adriano Barros Carneiro,Match Report,,nautico,2020,22,7,
2020-09-29,21:30,Série B,Matchweek 12,Tue,Away,L,0,1,Cuiabá,46,,Jorge Henrique,4-2-3-1,4-2-3-1,Charly Wendy Straub Deretti,Match Report,,nautico,2020,7,3,
2020-10-03,16:00,Série B,Matchweek 13,Sat,Home,L,0,1,Confiança,67,,Fernado Lombardi,4-2-3-1,4-2-3-1,Paulo Henrique de Melo Salmazio,Match Report,,nautico,2020,7,2,
2020-10-06,19:15,Série B,Matchweek 14,Tue,Away,D,0,0,Paraná,48,,Kieza,4-2-3-1,4-2-3-1,Leo Simão Holanda,Match Report,,nautico,2020,9,4,
2020-10-09,19:15,Série B,Matchweek 15,Fri,Away,L,0,2,América (MG),49,,Jefferson da Silva,4-2-3-1,4-3-3,Wagner Reway,Match Report,,nautico,2020,12,1,
2020-10-12,20:00,Série B,Matchweek 16,Mon,Home,L,0,2,Ponte Preta,46,,Jorge Henrique,4-2-3-1,4-2-3-1,Wanderson Alves de Souza,Match Report,,nautico,2020,17,6,
2020-10-20,19:15,Série B,Matchweek 17,Tue,Away,W,1,0,Oeste,55,,Jorge Henrique,4-2-3-1,4-4-2,Douglas Schwengber da Silva,Match Report,,nautico,2020,11,4,
2020-10-25,16:00,Série B,Matchweek 18,Sun,Home,D,1,1,Cruzeiro,49,,Jorge Henrique,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,,nautico,2020,13,5,
2020-10-31,21:00,Série B,Matchweek 19,Sat,Away,L,1,3,CSA,46,,Ronaldo Alves,4-2-3-1,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,nautico,2020,14,4,
2020-11-06,19:15,Série B,Matchweek 20,Fri,Home,D,2,2,Avaí,62,,Jorge Henrique,4-2-3-1,4-3-3,Leonardo Ferreira Lima,Match Report,,nautico,2020,19,7,
2020-11-13,16:30,Série B,Matchweek 21,Fri,Away,L,1,3,Operário,50,,Jorge Henrique,4-4-2,4-2-2-2,Grazianni Maciel Rocha,Match Report,,nautico,2020,9,1,
2020-11-17,18:00,Série B,Matchweek 11,Tue,Away,L,1,2,Sampaio Corrêa,44,,Ronaldo Alves,4-2-3-1,4-2-3-1,Jonathan Antero Silva,Match Report,,nautico,2020,22,5,
2020-11-21,19:00,Série B,Matchweek 22,Sat,Away,L,1,2,CRB,52,,Ronaldo Alves,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,nautico,2020,12,3,
2020-11-25,19:00,Série B,Matchweek 23,Wed,Home,D,0,0,Vitória,53,,Ronaldo Alves,4-2-3-1,4-3-3,Emerson De Almeida Ferreira,Match Report,,nautico,2020,21,7,
2020-11-28,21:00,Série B,Matchweek 24,Sat,Away,L,0,1,Juventude,56,,Ronaldo Alves,4-2-3-1,4-2-3-1,André Rodrigo Rocha,Match Report,,nautico,2020,16,6,
2020-12-01,19:15,Série B,Matchweek 25,Tue,Home,W,2,0,Guarani,44,,Ronaldo Alves,4-2-3-1,4-1-4-1,Francisco Carlos do Nascimento,Match Report,,nautico,2020,12,2,
2020-12-06,18:15,Série B,Matchweek 26,Sun,Away,L,0,2,Figueirense,53,,Ronaldo Alves,4-2-3-1,4-2-3-1,Vinicius Gomes do Amaral,Match Report,,nautico,2020,14,3,
2020-12-10,21:30,Série B,Matchweek 27,Thu,Home,W,1,0,Brasil de Pelotas,55,,Ronaldo Alves,4-2-3-1,4-2-3-1,Leonardo Sígari Zanon,Match Report,,nautico,2020,11,2,
2020-12-13,18:15,Série B,Matchweek 28,Sun,Away,D,1,1,Botafogo (SP),58,,Ronaldo Alves,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,nautico,2020,9,2,
2020-12-16,19:15,Série B,Matchweek 29,Wed,Away,D,0,0,Chapecoense,46,,Camutanga,4-2-3-1,4-2-3-1,Daniel Nobre Bins,Match Report,,nautico,2020,15,7,
2020-12-19,16:30,Série B,Matchweek 30,Sat,Home,W,1,0,Sampaio Corrêa,62,,Camutanga,4-2-3-1,4-2-3-1,Rodrigo Carvalhaes de Miranda,Match Report,,nautico,2020,15,7,
2020-12-22,21:30,Série B,Matchweek 31,Tue,Home,W,2,0,Cuiabá,47,,Camutanga,4-2-3-1,4-3-3,Jefferson Ferreira de Moraes,Match Report,,nautico,2020,15,5,
2021-01-04,21:00,Série B,Matchweek 32,Mon,Away,L,0,2,Confiança,59,,Camutanga,4-2-3-1,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,,nautico,2020,13,4,
2021-01-08,19:15,Série B,Matchweek 33,Fri,Home,W,2,1,Paraná,56,,Kieza,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,nautico,2020,11,6,
2021-01-12,19:15,Série B,Matchweek 34,Tue,Home,D,0,0,América (MG),56,,Kieza,4-2-3-1,4-3-3,Douglas Schwengber da Silva,Match Report,,nautico,2020,14,2,
2021-01-17,16:00,Série B,Matchweek 35,Sun,Away,L,0,2,Ponte Preta,55,,Ronaldo Alves,4-2-3-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,nautico,2020,18,4,
2021-01-20,19:15,Série B,Matchweek 36,Wed,Home,W,4,1,Oeste,58,,Kieza,4-2-3-1,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,nautico,2020,27,14,
2021-01-24,16:00,Série B,Matchweek 37,Sun,Away,D,0,0,Cruzeiro,76,,Kieza,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,nautico,2020,11,3,
2021-01-29,21:30,Série B,Matchweek 38,Fri,Home,D,1,1,CSA,48,,Kieza,4-2-3-1,4-3-3,Wagner do Nascimento Magalhaes,Match Report,,nautico,2020,22,6,
2020-08-08,16:00,Série B,Matchweek 1,Sat,Away,L,1,3,Operário,47,,Lucas Marques,4-4-2,4-4-2,Adriano Barros Carneiro,Match Report,,figueirense,2020,9,3,
2020-08-11,21:30,Série B,Matchweek 2,Tue,Home,D,0,0,Vitória,48,,Lucas Marques,4-2-3-1,4-2-3-1,Leonardo Ferreira Lima,Match Report,,figueirense,2020,12,3,
2020-08-16,16:00,Série B,Matchweek 3,Sun,Home,L,0,1,Cruzeiro,55,,Lucas Marques,4-2-3-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,figueirense,2020,13,2,
2020-08-22,16:30,Série B,Matchweek 5,Sat,Away,W,1,0,Botafogo (SP),44,,Lucas Marques,4-2-3-1,4-2-3-1,Jonathan Antero Silva,Match Report,,figueirense,2020,12,3,
2020-08-29,19:00,Série B,Matchweek 6,Sat,Home,D,0,0,Confiança,63,,Marquinho,4-2-3-1,4-2-3-1,Leo Simão Holanda,Match Report,,figueirense,2020,6,3,
2020-09-01,21:30,Série B,Matchweek 7,Tue,Away,L,0,1,Náutico,44,,Marquinho,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,figueirense,2020,7,1,
2020-09-04,19:15,Série B,Matchweek 8,Fri,Home,L,0,1,Paraná,51,,Marquinho,4-2-3-1,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,figueirense,2020,7,3,
2020-09-08,20:30,Série B,Matchweek 9,Tue,Away,D,0,0,Cuiabá,49,,Marquinho,4-2-3-1,4-2-3-1,Wanderson Alves de Souza,Match Report,,figueirense,2020,19,3,
2020-09-19,16:30,Série B,Matchweek 10,Sat,Away,W,1,0,América (MG),41,,Marquinho,4-2-3-1,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,figueirense,2020,8,3,
2020-09-26,11:00,Série B,Matchweek 11,Sat,Home,D,2,2,Guarani,53,,Matheus Pereira,4-1-4-1,4-2-3-1,Lucas Paulo Torezin,Match Report,,figueirense,2020,9,4,
2020-09-29,19:15,Série B,Matchweek 12,Tue,Away,L,0,1,Avaí,65,,Marquinho,4-1-4-1,4-1-4-1,Rafael Traci,Match Report,,figueirense,2020,7,2,
2020-10-02,16:30,Série B,Matchweek 13,Fri,Home,W,4,1,Oeste,34,,Marquinho,4-1-4-1,4-2-3-1,Denis Ribeiro Serafim,Match Report,,figueirense,2020,8,8,
2020-10-06,19:15,Série B,Matchweek 14,Tue,Away,L,0,3,CSA,53,,Marquinho,5-4-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,,figueirense,2020,11,0,
2020-10-09,16:00,Série B,Matchweek 15,Fri,Home,D,0,0,Chapecoense,53,,Marquinho,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,figueirense,2020,7,4,
2020-10-14,16:00,Série B,Matchweek 4,Wed,Away,L,0,3,Sampaio Corrêa,51,,Arouca,4-2-3-1,4-2-3-1,Pathrice Wallace Correa Maia,Match Report,,figueirense,2020,12,1,
2020-10-17,18:30,Série B,Matchweek 16,Sat,Away,D,0,0,Brasil de Pelotas,51,,Sidão,3-5-1-1,4-4-2,Adriano Barros Carneiro,Match Report,,figueirense,2020,2,0,
2020-10-21,16:30,Série B,Matchweek 17,Wed,Home,W,2,0,CRB,45,,Marquinho,3-5-2,4-2-3-1,Fabio Augusto de Sá Junior,Match Report,,figueirense,2020,8,2,
2020-10-25,18:15,Série B,Matchweek 18,Sun,Home,D,1,1,Juventude,55,,Marquinho,4-2-3-1,4-4-2,Dyorgines José Padovani Andrade,Match Report,,figueirense,2020,9,5,
2020-11-02,17:30,Série B,Matchweek 19,Mon,Away,L,1,2,Ponte Preta,35,,Marquinho,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,figueirense,2020,4,4,
2020-11-07,16:30,Série B,Matchweek 20,Sat,Home,L,0,1,Operário,52,,Arouca,4-4-2,4-2-2-2,Alexandre Vargas Tavares de Jesus,Match Report,,figueirense,2020,9,0,
2020-11-12,21:30,Série B,Matchweek 21,Thu,Away,L,0,3,Vitória,45,,Arouca,4-4-2,4-1-4-1,Thiago Duarte Peixoto,Match Report,,figueirense,2020,8,3,
2020-11-20,21:30,Série B,Matchweek 22,Fri,Away,D,1,1,Cruzeiro,51,,Patrick,4-4-2,4-2-3-1,Marielson Alves Silva,Match Report,,figueirense,2020,12,3,
2020-11-23,17:30,Série B,Matchweek 23,Mon,Home,L,1,2,Sampaio Corrêa,45,,Patrick,4-2-3-1,4-2-3-1,Marco Aurelio Augusto Fazekas Ferreira,Match Report,,figueirense,2020,13,4,
2020-11-26,21:30,Série B,Matchweek 24,Thu,Home,D,0,0,Botafogo (SP),56,,Patrick,4-4-2,4-2-3-1,Ivan da Silva Guimarães Jr.,Match Report,,figueirense,2020,16,4,
2020-12-01,20:15,Série B,Matchweek 25,Tue,Away,D,1,1,Confiança,40,,Alemão,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,figueirense,2020,8,1,
2020-12-06,18:15,Série B,Matchweek 26,Sun,Home,W,2,0,Náutico,47,,Patrick,4-2-3-1,4-2-3-1,Vinicius Gomes do Amaral,Match Report,,figueirense,2020,6,2,
2020-12-09,19:15,Série B,Matchweek 27,Wed,Away,W,2,0,Paraná,44,,Patrick,4-2-3-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,figueirense,2020,5,2,
2020-12-12,16:00,Série B,Matchweek 28,Sat,Home,W,1,0,Cuiabá,45,,Patrick,4-2-3-1,4-2-3-1,Diego Pombo Lopez,Match Report,,figueirense,2020,12,5,
2020-12-17,19:15,Série B,Matchweek 29,Thu,Home,L,1,2,América (MG),65,,Patrick,4-2-3-1,4-2-3-1,Vinicius Furlan,Match Report,,figueirense,2020,15,6,
2020-12-20,18:15,Série B,Matchweek 30,Sun,Away,D,2,2,Guarani,44,,Patrick,4-2-3-1,4-1-4-1,Zandick Gondim Alves Junior,Match Report,,figueirense,2020,9,4,
2020-12-26,16:00,Série B,Matchweek 31,Sat,Home,W,2,0,Avaí,39,,Patrick,4-4-2,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,figueirense,2020,12,4,
2021-01-02,18:45,Série B,Matchweek 32,Sat,Away,L,1,2,Oeste,69,,Patrick,4-4-2,4-2-3-1,Andrey Da Silva e Silva,Match Report,,figueirense,2020,11,3,
2021-01-08,21:30,Série B,Matchweek 33,Fri,Home,D,0,0,CSA,43,,Vitor Mendes,4-4-2,4-4-2,Leo Simão Holanda,Match Report,,figueirense,2020,16,3,
2021-01-12,21:30,Série B,Matchweek 34,Tue,Away,L,1,2,Chapecoense,57,,Vitor Mendes,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,figueirense,2020,13,5,
2021-01-15,17:30,Série B,Matchweek 35,Fri,Home,W,3,0,Brasil de Pelotas,50,,Patrick,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,figueirense,2020,21,9,
2021-01-19,19:15,Série B,Matchweek 36,Tue,Away,L,1,5,CRB,60,,Alemão,4-2-3-1,4-2-3-1,Vinicius Gomes do Amaral,Match Report,,figueirense,2020,20,5,
2021-01-22,16:00,Série B,Matchweek 37,Fri,Away,L,1,2,Juventude,48,,Alemão,4-2-3-1,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,figueirense,2020,13,4,
2021-01-29,16:00,Série B,Matchweek 38,Fri,Home,L,2,7,Ponte Preta,40,,Éverton Santos,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,figueirense,2020,11,4,
2020-08-07,22:30,Série B,Matchweek 1,Fri,Away,D,2,2,Confiança,34,,Fabrício,4-2-3-1,4-1-4-1,Luiz Paulo de Moura Pinheiro,Match Report,,parana,2020,7,2,
2020-08-11,20:30,Série B,Matchweek 2,Tue,Home,W,1,0,Avaí,58,,Fabrício,4-2-3-1,5-3-2,Marcelo Aparecido Ribeiro De Souza,Match Report,,parana,2020,13,3,
2020-08-14,21:30,Série B,Matchweek 3,Fri,Home,W,3,1,Juventude,47,,Fabrício,4-2-3-1,4-1-4-1,Ronei Candido Alves,Match Report,,parana,2020,12,5,
2020-08-18,21:30,Série B,Matchweek 4,Tue,Away,W,2,1,Guarani,42,,Fabrício,4-2-3-1,4-3-1-2,Paulo Cesar Zanovelli da Silva,Match Report,,parana,2020,9,5,
2020-08-23,11:00,Série B,Matchweek 5,Sun,Home,D,0,0,Operário,60,,Fabrício,4-2-3-1,4-1-4-1,Vinicius Gomes do Amaral,Match Report,,parana,2020,16,5,
2020-08-29,16:30,Série B,Matchweek 6,Sat,Away,L,0,1,Vitória,53,,Fabrício,4-2-3-1,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,parana,2020,17,7,
2020-09-01,19:15,Série B,Matchweek 7,Tue,Home,W,2,1,Ponte Preta,57,,Fabrício,4-2-3-1,4-2-3-1,Diego Da Costa Cidral,Match Report,,parana,2020,13,5,
2020-09-04,19:15,Série B,Matchweek 8,Fri,Away,W,1,0,Figueirense,49,,Jhony Santiago,4-2-3-1,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,parana,2020,10,4,
2020-09-09,19:15,Série B,Matchweek 9,Wed,Home,L,0,1,América (MG),55,,Fabrício,4-2-3-1,4-2-2-2,Dewson Fernando Freitas da Silva,Match Report,,parana,2020,11,3,
2020-09-14,20:00,Série B,Matchweek 10,Mon,Home,W,2,0,CRB,47,,Fabrício,4-2-3-1,4-2-3-1,Douglas Schwengber da Silva,Match Report,,parana,2020,10,5,
2020-09-26,18:30,Série B,Matchweek 11,Sat,Away,D,1,1,Brasil de Pelotas,61,,Fabrício,4-2-3-1,4-4-2,Ivan da Silva Guimarães Jr.,Match Report,,parana,2020,9,2,
2020-09-29,21:30,Série B,Matchweek 12,Tue,Home,D,1,1,Chapecoense,50,,Renan Bardini Bressan,4-2-3-1,4-2-3-1,Diego Pombo Lopez,Match Report,,parana,2020,10,2,
2020-10-02,21:30,Série B,Matchweek 13,Fri,Away,L,0,1,Botafogo (SP),71,,Renan Bardini Bressan,4-2-3-1,4-2-3-1,Wanderson Alves de Souza,Match Report,,parana,2020,11,4,
2020-10-06,19:15,Série B,Matchweek 14,Tue,Home,D,0,0,Náutico,52,,Renan Bardini Bressan,4-2-3-1,4-2-3-1,Leo Simão Holanda,Match Report,,parana,2020,14,5,
2020-10-10,18:30,Série B,Matchweek 15,Sat,Away,L,0,4,CSA,61,,Renan Bardini Bressan,4-2-3-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,parana,2020,13,2,
2020-10-18,20:30,Série B,Matchweek 16,Sun,Home,D,0,0,Sampaio Corrêa,50,,Fabrício,4-2-3-1,4-2-3-1,Douglas Marques das Flores,Match Report,,parana,2020,10,2,
2020-10-21,18:00,Série B,Matchweek 17,Wed,Away,D,3,3,Cuiabá,44,,Jhony Santiago,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,,parana,2020,13,4,
2020-10-26,20:00,Série B,Matchweek 18,Mon,Home,W,4,0,Oeste,49,,Renan Bardini Bressan,4-2-3-1,3-4-1-2,Zandick Gondim Alves Junior,Match Report,,parana,2020,24,11,
2020-10-30,21:30,Série B,Matchweek 19,Fri,Away,L,0,2,Cruzeiro,59,,Jhony Santiago,4-2-3-1,4-2-3-1,Thiago Luis Scarascati,Match Report,,parana,2020,10,2,
2020-11-06,21:30,Série B,Matchweek 20,Fri,Home,D,1,1,Confiança,42,,Renan Bardini Bressan,4-2-3-1,4-1-4-1,Jonathan Antero Silva,Match Report,,parana,2020,6,3,
2020-11-13,18:30,Série B,Matchweek 21,Fri,Away,L,1,2,Avaí,49,,Renan Bardini Bressan,4-2-3-1,4-3-3,Andrey Da Silva e Silva,Match Report,,parana,2020,20,5,
2020-11-20,19:15,Série B,Matchweek 22,Fri,Away,L,0,5,Juventude,57,,Renan Bardini Bressan,4-2-3-1,4-2-3-1,Francisco Carlos do Nascimento,Match Report,,parana,2020,18,5,
2020-11-24,16:30,Série B,Matchweek 23,Tue,Home,L,1,2,Guarani,48,,Fabrício,4-2-3-1,4-1-4-1,Alexandre Vargas Tavares de Jesus,Match Report,,parana,2020,10,2,
2020-11-27,19:15,Série B,Matchweek 24,Fri,Away,L,0,1,Operário,51,,Fabrício,4-2-3-1,4-1-4-1,Rodrigo Carvalhaes de Miranda,Match Report,,parana,2020,17,3,
2020-12-01,21:30,Série B,Matchweek 25,Tue,Home,L,1,4,Vitória,55,,Fabrício,4-2-3-1,4-4-2,Tiago Nascimento dos Santos,Match Report,,parana,2020,18,5,
2020-12-04,21:30,Série B,Matchweek 26,Fri,Away,L,1,2,Ponte Preta,47,,Renan Bardini Bressan,4-2-3-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,parana,2020,6,2,
2020-12-09,19:15,Série B,Matchweek 27,Wed,Home,L,0,2,Figueirense,56,,Rafael Lima,4-2-3-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,parana,2020,8,0,
2020-12-12,18:30,Série B,Matchweek 28,Sat,Away,L,0,1,América (MG),52,,Rafael Lima,4-2-3-1,4-2-3-1,Vinicius Gomes do Amaral,Match Report,,parana,2020,14,2,
2020-12-17,21:30,Série B,Matchweek 29,Thu,Away,W,2,0,CRB,38,,Fabrício,4-1-4-1,4-2-3-1,Ronei Candido Alves,Match Report,,parana,2020,10,3,
2020-12-21,17:30,Série B,Matchweek 30,Mon,Home,L,0,1,Brasil de Pelotas,60,,Fabrício,4-1-4-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,,parana,2020,20,5,
2020-12-28,20:00,Série B,Matchweek 31,Mon,Away,L,0,2,Chapecoense,48,,Fabrício,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,parana,2020,15,4,
2021-01-04,17:00,Série B,Matchweek 32,Mon,Home,D,1,1,Botafogo (SP),70,,Rafael Lima,4-2-3-1,4-2-3-1,Zandick Gondim Alves Junior,Match Report,,parana,2020,20,8,
2021-01-08,19:15,Série B,Matchweek 33,Fri,Away,L,1,2,Náutico,44,,Fabrício,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,parana,2020,9,4,
2021-01-12,19:15,Série B,Matchweek 34,Tue,Home,W,2,0,CSA,30,,Fabrício,4-2-3-1,4-4-2,Emerson De Almeida Ferreira,Match Report,,parana,2020,5,2,
2021-01-15,19:15,Série B,Matchweek 35,Fri,Away,L,1,2,Sampaio Corrêa,58,,Fabrício,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,parana,2020,16,4,
2021-01-19,21:30,Série B,Matchweek 36,Tue,Home,L,0,2,Cuiabá,51,,Rafael Lima,4-2-3-1,4-3-3,Bruno Arleu de Araujo,Match Report,,parana,2020,9,1,
