Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist
2019-05-03,19:15,Série B,Matchweek 2,Fri,Away,L,0,1,Londrina,48.0,1232.0,Leandro Leite,4-2-3-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,brasil_de_pelotas,2019,12.0,0.0,
2019-05-11,19:00,Série B,Matchweek 3,Sat,Home,L,0,2,CRB,56.0,1901.0,Leandro Leite,4-2-3-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,brasil_de_pelotas,2019,18.0,3.0,
2019-05-14,21:30,Série B,Matchweek 4,Tue,Away,L,0,1,Figueirense,47.0,1931.0,Leandro Leite,4-2-3-1,4-2-3-1,Vinicius Furlan,Match Report,,brasil_de_pelotas,2019,14.0,2.0,
2019-05-25,19:00,Série B,Matchweek 5,Sat,Home,W,2,1,América (MG),39.0,3429.0,Leandro Leite,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,brasil_de_pelotas,2019,6.0,3.0,
2019-05-28,21:30,Série B,Matchweek 6,Tue,Away,W,2,1,Guarani,45.0,2171.0,Carlos Eduardo,4-2-3-1,4-2-3-1,Adriano Milczvski,Match Report,,brasil_de_pelotas,2019,21.0,9.0,
2019-06-08,16:30,Série B,Matchweek 7,Sat,Home,W,1,0,Operário,41.0,3952.0,Leandro Leite,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,,brasil_de_pelotas,2019,15.0,1.0,
2019-06-11,19:15,Série B,Matchweek 8,Tue,Home,L,0,1,Criciúma,51.0,2608.0,Leandro Leite,4-2-3-1,4-3-3,Jose Claudio Rocha Filho,Match Report,,brasil_de_pelotas,2019,16.0,4.0,
2019-07-13,18:00,Série B,Matchweek 9,Sat,Away,W,3,2,Botafogo (SP),27.0,4416.0,Leandro Leite,4-2-3-1,4-2-3-1,Andrey Da Silva e Silva,Match Report,,brasil_de_pelotas,2019,5.0,3.0,
2019-07-18,21:30,Série B,Matchweek 10,Thu,Home,L,0,1,Paraná,57.0,2555.0,Carlos Eduardo,4-2-3-1,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,brasil_de_pelotas,2019,12.0,2.0,
2019-07-22,20:00,Série B,Matchweek 11,Mon,Away,D,0,0,Sport Recife,43.0,9362.0,Leandro Leite,4-2-3-1,4-2-3-1,Douglas Marques das Flores,Match Report,,brasil_de_pelotas,2019,6.0,1.0,
2019-07-27,18:00,Série B,Matchweek 12,Sat,Away,D,1,1,Cuiabá,46.0,5201.0,Leandro Leite,4-2-3-1,4-4-2,Leandro Bizzio Marinho,Match Report,,brasil_de_pelotas,2019,7.0,2.0,
2019-07-30,19:15,Série B,Matchweek 13,Tue,Home,L,0,2,Vila Nova,61.0,2917.0,Leandro Leite,4-2-3-1,4-3-3,Leonardo Ferreira Lima,Match Report,,brasil_de_pelotas,2019,13.0,7.0,
2019-08-03,11:00,Série B,Matchweek 14,Sat,Home,W,1,0,Vitória,41.0,2300.0,Leandro Leite,4-2-3-1,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,brasil_de_pelotas,2019,14.0,6.0,
2019-08-08,21:30,Série B,Matchweek 15,Thu,Away,D,1,1,Oeste,44.0,827.0,Leandro Leite,4-2-3-1,4-2-3-1,Luis César De Oliveira Magalhães,Match Report,,brasil_de_pelotas,2019,7.0,1.0,
2019-08-13,21:30,Série B,Matchweek 16,Tue,Away,L,0,2,Coritiba,44.0,15489.0,Leandro Leite,4-2-3-1,4-1-4-1,Felipe Fernandes de Lima,Match Report,,brasil_de_pelotas,2019,12.0,3.0,
2019-08-20,19:15,Série B,Matchweek 17,Tue,Home,W,2,1,São Bento,52.0,1731.0,Leandro Leite,4-2-3-1,4-1-4-1,Ramon Abatti Abel,Match Report,,brasil_de_pelotas,2019,18.0,5.0,
2019-08-23,19:15,Série B,Matchweek 18,Fri,Away,D,0,0,Atl Goianiense,35.0,3220.0,Leandro Leite,4-2-3-1,4-2-3-1,Ronei Candido Alves,Match Report,,brasil_de_pelotas,2019,7.0,1.0,
2019-08-27,19:15,Série B,Matchweek 19,Tue,Home,W,1,0,Ponte Preta,44.0,3525.0,Diogo Oliveira,4-2-3-1,4-2-3-1,Diego Pombo Lopez,Match Report,,brasil_de_pelotas,2019,11.0,3.0,
2019-08-31,19:00,Série B,Matchweek 20,Sat,Away,L,1,2,Bragantino,26.0,6161.0,Leandro Leite,4-2-3-1,4-2-3-1,Paulo Henrique de Melo Salmazio,Match Report,,brasil_de_pelotas,2019,9.0,2.0,
2019-09-03,19:15,Série B,Matchweek 21,Tue,Home,W,1,0,Londrina,41.0,3135.0,Leandro Leite,4-2-3-1,4-2-3-1,Adriano Barros Carneiro,Match Report,,brasil_de_pelotas,2019,8.0,3.0,
2019-09-10,18:45,Série B,Matchweek 22,Tue,Away,L,1,3,CRB,53.0,3263.0,Leandro Leite,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,brasil_de_pelotas,2019,11.0,2.0,
2019-09-19,21:30,Série B,Matchweek 23,Thu,Home,D,2,2,Figueirense,33.0,3607.0,Leandro Leite,4-2-3-1,3-4-3,Thiago Duarte Peixoto,Match Report,,brasil_de_pelotas,2019,7.0,3.0,
2019-09-24,20:30,Série B,Matchweek 24,Tue,Away,L,0,2,América (MG),60.0,3374.0,Leandro Leite,4-2-3-1,4-1-4-1,Jefferson Ferreira de Moraes,Match Report,,brasil_de_pelotas,2019,10.0,1.0,
2019-09-27,20:30,Série B,Matchweek 25,Fri,Home,D,0,0,Guarani,54.0,2734.0,Leandro Camilo,4-2-3-1,4-3-3,Alisson Sidnei Furtado,Match Report,,brasil_de_pelotas,2019,15.0,3.0,
2019-10-05,19:00,Série B,Matchweek 26,Sat,Away,W,2,1,Operário,40.0,4311.0,Leandro Leite,4-2-3-1,4-2-3-1,Diego Da Costa Cidral,Match Report,,brasil_de_pelotas,2019,6.0,3.0,
2019-10-08,20:30,Série B,Matchweek 27,Tue,Away,D,2,2,Criciúma,29.0,7229.0,Leandro Leite,4-2-3-1,4-1-4-1,Igor Junior Benevenuto,Match Report,,brasil_de_pelotas,2019,4.0,1.0,
2019-10-11,19:15,Série B,Matchweek 28,Fri,Home,W,1,0,Botafogo (SP),37.0,3586.0,Leandro Leite,4-2-3-1,4-1-4-1,Luiz Paulo de Moura Pinheiro,Match Report,,brasil_de_pelotas,2019,10.0,4.0,
2019-10-15,19:15,Série B,Matchweek 29,Tue,Away,L,0,1,Paraná,53.0,3229.0,Leandro Leite,4-2-3-1,4-2-2-2,Marcelo Aparecido Ribeiro De Souza,Match Report,,brasil_de_pelotas,2019,6.0,2.0,
2019-10-20,17:00,Série B,Matchweek 30,Sun,Home,D,0,0,Sport Recife,40.0,4929.0,Carlos Eduardo,4-2-3-1,4-2-3-1,Willian Machado Steffens,Match Report,,brasil_de_pelotas,2019,10.0,3.0,
2019-10-26,17:30,Série B,Matchweek 31,Sat,Home,D,0,0,Cuiabá,42.0,3340.0,Leandro Leite,4-2-3-1,4-2-3-1,Denis Ribeiro Serafim,Match Report,,brasil_de_pelotas,2019,10.0,3.0,
2019-10-29,20:15,Série B,Matchweek 32,Tue,Away,W,2,0,Vila Nova,40.0,2848.0,Leandro Leite,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,brasil_de_pelotas,2019,10.0,6.0,
2019-11-05,20:30,Série B,Matchweek 33,Tue,Away,L,0,3,Vitória,50.0,5836.0,Leandro Leite,4-2-3-1,4-1-4-1,Gilberto Rodrigues Castro Junior,Match Report,,brasil_de_pelotas,2019,9.0,1.0,
2019-11-09,19:00,Série B,Matchweek 34,Sat,Home,D,2,2,Oeste,61.0,3525.0,Leandro Leite,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,brasil_de_pelotas,2019,16.0,4.0,
2019-11-12,20:15,Série B,Matchweek 35,Tue,Home,L,0,2,Coritiba,67.0,3291.0,Leandro Leite,4-2-3-1,4-4-2,Raphael Claus,Match Report,,brasil_de_pelotas,2019,15.0,2.0,
2019-11-17,16:00,Série B,Matchweek 36,Sun,Away,L,1,3,São Bento,39.0,719.0,Leandro Leite,4-2-3-1,4-3-3,Ricardo Marques Ribeiro,Match Report,,brasil_de_pelotas,2019,11.0,2.0,
2019-11-21,21:30,Série B,Matchweek 37,Thu,Home,D,2,2,Atl Goianiense,35.0,2515.0,Leandro Leite,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,brasil_de_pelotas,2019,13.0,5.0,
2019-11-26,19:00,Série B,Matchweek 38,Tue,Away,L,0,4,Ponte Preta,51.0,1725.0,Leandro Leite,4-2-3-1,4-2-3-1,Charly Wendy Straub Deretti,Match Report,,brasil_de_pelotas,2019,11.0,1.0,
2019-04-26,21:30,Série B,Matchweek 1,Fri,Away,D,1,1,Sport Recife,48.0,6492.0,Mazinho,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,,oeste,2019,15.0,4.0,
2019-05-01,16:00,Série B,Matchweek 2,Wed,Home,W,2,0,Guarani,54.0,895.0,Mazinho,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,oeste,2019,14.0,3.0,
2019-05-11,19:00,Série B,Matchweek 3,Sat,Away,D,0,0,Operário,40.0,4487.0,Mazinho,4-2-3-1,4-2-3-1,Paulo Henrique de Melo Salmazio,Match Report,,oeste,2019,11.0,5.0,
2019-05-14,19:15,Série B,Matchweek 4,Tue,Home,D,1,1,Cuiabá,61.0,1007.0,Mazinho,4-2-3-1,4-3-3,Willian Machado Steffens,Match Report,,oeste,2019,17.0,4.0,
2019-05-25,16:30,Série B,Matchweek 5,Sat,Away,L,0,1,São Bento,52.0,2231.0,Mazinho,4-2-3-1,4-2-3-1,Douglas Marques das Flores,Match Report,,oeste,2019,20.0,3.0,
2019-06-01,11:00,Série B,Matchweek 6,Sat,Away,D,0,0,Paraná,35.0,3131.0,Mazinho,4-2-3-1,4-2-3-1,Pathrice Wallace Correa Maia,Match Report,,oeste,2019,13.0,0.0,
2019-06-08,11:00,Série B,Matchweek 7,Sat,Home,D,0,0,Figueirense,39.0,1019.0,Betinho,4-2-3-1,4-3-3,Jose Mendonca da Silva Junior,Match Report,,oeste,2019,12.0,1.0,
2019-06-11,20:30,Série B,Matchweek 8,Tue,Home,W,3,0,Vitória,44.0,1048.0,Lidio,4-2-3-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,oeste,2019,18.0,8.0,
2019-07-12,21:30,Série B,Matchweek 9,Fri,Away,L,2,3,Ponte Preta,56.0,4679.0,Cléber,4-2-3-1,4-3-1-2,Rafael Traci,Match Report,,oeste,2019,12.0,3.0,
2019-07-20,11:00,Série B,Matchweek 10,Sat,Home,D,0,0,Bragantino,38.0,278.0,Elvis Vieira Araújo,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,oeste,2019,6.0,2.0,
2019-07-23,21:30,Série B,Matchweek 11,Tue,Away,D,0,0,América (MG),49.0,1085.0,Cléber,4-2-3-1,4-3-3,Vinicius Gomes do Amaral,Match Report,,oeste,2019,8.0,3.0,
2019-07-27,16:30,Série B,Matchweek 12,Sat,Home,W,1,0,Londrina,64.0,1236.0,Cléber,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,oeste,2019,21.0,7.0,
2019-07-30,20:30,Série B,Matchweek 13,Tue,Away,D,2,2,CRB,56.0,6121.0,Cléber,4-2-3-1,4-2-3-1,Ivan da Silva Guimarães Junior,Match Report,,oeste,2019,14.0,5.0,
2019-08-02,20:30,Série B,Matchweek 14,Fri,Away,L,2,3,Botafogo (SP),55.0,4016.0,Cléber,4-2-3-1,4-2-3-1,Jose Claudio Rocha Filho,Match Report,,oeste,2019,16.0,6.0,
2019-08-08,21:30,Série B,Matchweek 15,Thu,Home,D,1,1,Brasil de Pelotas,56.0,827.0,Elvis Vieira Araújo,4-2-3-1,4-2-3-1,Luis César De Oliveira Magalhães,Match Report,,oeste,2019,22.0,5.0,
2019-08-13,19:15,Série B,Matchweek 16,Tue,Away,L,0,2,Atl Goianiense,60.0,2974.0,Elvis Vieira Araújo,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,oeste,2019,10.0,2.0,
2019-08-19,20:00,Série B,Matchweek 17,Mon,Home,L,0,2,Coritiba,54.0,838.0,Cléber,4-2-3-1,4-1-4-1,Denis Ribeiro Serafim,Match Report,,oeste,2019,16.0,3.0,
2019-08-24,16:30,Série B,Matchweek 18,Sat,Home,D,1,1,Vila Nova,45.0,852.0,Mazinho,4-3-3,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,oeste,2019,13.0,4.0,
2019-08-27,20:30,Série B,Matchweek 19,Tue,Away,L,1,3,Criciúma,42.0,3274.0,Mazinho,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,oeste,2019,13.0,4.0,
2019-08-31,11:00,Série B,Matchweek 20,Sat,Home,D,0,0,Sport Recife,50.0,1516.0,Mazinho,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,,oeste,2019,19.0,5.0,
2019-09-07,16:30,Série B,Matchweek 21,Sat,Away,W,3,2,Guarani,24.0,5240.0,Mazinho,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,,oeste,2019,6.0,3.0,
2019-09-13,20:30,Série B,Matchweek 22,Fri,Home,W,3,0,Operário,45.0,995.0,Mazinho,4-2-3-1,4-2-3-1,Wanderson Alves de Souza,Match Report,,oeste,2019,10.0,5.0,
2019-09-21,18:00,Série B,Matchweek 23,Sat,Away,L,0,2,Cuiabá,59.0,2946.0,Mazinho,4-2-3-1,4-4-1-1,Grazianni Maciel Rocha,Match Report,,oeste,2019,17.0,3.0,
2019-09-24,20:30,Série B,Matchweek 24,Tue,Home,W,2,1,São Bento,39.0,916.0,Elvis Vieira Araújo,4-2-3-1,4-3-3,Vinicius Furlan,Match Report,,oeste,2019,8.0,4.0,
2019-09-28,19:00,Série B,Matchweek 25,Sat,Home,D,1,1,Paraná,60.0,736.0,Elvis Vieira Araújo,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,oeste,2019,14.0,4.0,
2019-10-04,19:15,Série B,Matchweek 26,Fri,Away,W,2,1,Figueirense,49.0,7616.0,Elvis Vieira Araújo,4-2-3-1,4-4-2,Pablo Ramón Goncalves Pinheiro,Match Report,,oeste,2019,7.0,2.0,
2019-10-08,20:30,Série B,Matchweek 27,Tue,Away,L,1,3,Vitória,56.0,6353.0,Elvis Vieira Araújo,4-2-3-1,4-2-3-1,Christiano Gayo Nascimento,Match Report,,oeste,2019,12.0,3.0,
2019-10-11,21:30,Série B,Matchweek 28,Fri,Home,D,1,1,Ponte Preta,48.0,1079.0,Elvis Vieira Araújo,4-2-3-1,4-4-2,Lucas Canetto Bellote,Match Report,,oeste,2019,13.0,9.0,
2019-10-15,21:30,Série B,Matchweek 29,Tue,Away,D,2,2,Bragantino,37.0,4695.0,Luís Carlos,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,oeste,2019,10.0,3.0,
2019-10-19,16:30,Série B,Matchweek 30,Sat,Home,L,0,1,América (MG),46.0,1118.0,Elvis Vieira Araújo,4-2-3-1,4-1-4-1,Pathrice Wallace Correa Maia,Match Report,,oeste,2019,14.0,2.0,
2019-10-25,19:15,Série B,Matchweek 31,Fri,Away,W,2,0,Londrina,53.0,7043.0,Elvis Vieira Araújo,4-2-3-1,4-2-3-1,Rodrigo Carvalhaes de Miranda,Match Report,,oeste,2019,12.0,6.0,
2019-11-02,17:30,Série B,Matchweek 32,Sat,Home,D,3,3,CRB,94.0,1357.0,Elvis Vieira Araújo,4-2-3-1,4-2-3-1,Jonathan Antero Silva,Match Report,,oeste,2019,20.0,9.0,
2019-11-05,20:15,Série B,Matchweek 33,Tue,Home,L,0,2,Botafogo (SP),48.0,528.0,Elvis Vieira Araújo,4-2-3-1,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,oeste,2019,20.0,5.0,
2019-11-09,19:00,Série B,Matchweek 34,Sat,Away,D,2,2,Brasil de Pelotas,39.0,3525.0,Jussa,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,oeste,2019,7.0,3.0,
2019-11-12,19:15,Série B,Matchweek 35,Tue,Home,L,0,4,Atl Goianiense,48.0,619.0,Elvis Vieira Araújo,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,oeste,2019,17.0,5.0,
2019-11-16,16:30,Série B,Matchweek 36,Sat,Away,L,0,1,Coritiba,58.0,21476.0,Elvis Vieira Araújo,4-2-3-1,4-4-2,Andrey Da Silva e Silva,Match Report,,oeste,2019,11.0,2.0,
2019-11-20,19:15,Série B,Matchweek 37,Wed,Away,D,1,1,Vila Nova,43.0,3100.0,Elvis Vieira Araújo,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,oeste,2019,11.0,3.0,
2019-11-29,21:30,Série B,Matchweek 38,Fri,Home,L,1,2,Criciúma,43.0,304.0,Jussa,4-3-1-2,4-1-4-1,Lucas Guimarães Rechatiko Horn,Match Report,,oeste,2019,13.0,4.0,
2019-04-27,16:30,Série B,Matchweek 1,Sat,Away,D,0,0,Guarani,54.0,2387.0,Zé Antônio,4-3-3,4-4-2,Luis César De Oliveira Magalhães,Match Report,,figueirense,2019,15.0,3.0,
2019-05-04,11:00,Série B,Matchweek 2,Sat,Home,D,2,2,São Bento,61.0,4501.0,Zé Antônio,4-3-3,4-4-2,Jefferson Ferreira de Moraes,Match Report,,figueirense,2019,15.0,5.0,
2019-05-11,16:30,Série B,Matchweek 3,Sat,Away,D,0,0,Sport Recife,36.0,8166.0,Zé Antônio,4-1-4-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,figueirense,2019,7.0,1.0,
2019-05-14,21:30,Série B,Matchweek 4,Tue,Home,W,1,0,Brasil de Pelotas,53.0,1931.0,Zé Antônio,4-2-3-1,4-2-3-1,Vinicius Furlan,Match Report,,figueirense,2019,12.0,3.0,
2019-05-21,21:30,Série B,Matchweek 5,Tue,Away,L,0,2,Bragantino,32.0,4887.0,Zé Antônio,4-3-3,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,figueirense,2019,8.0,1.0,
2019-05-31,19:15,Série B,Matchweek 6,Fri,Home,W,1,0,Atl Goianiense,47.0,2173.0,Zé Antônio,4-1-4-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,figueirense,2019,21.0,6.0,
2019-06-08,11:00,Série B,Matchweek 7,Sat,Away,D,0,0,Oeste,61.0,1019.0,Zé Antônio,4-3-3,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,figueirense,2019,14.0,4.0,
2019-06-11,19:15,Série B,Matchweek 8,Tue,Home,W,2,1,Botafogo (SP),54.0,5447.0,Denis,4-3-3,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,figueirense,2019,19.0,6.0,
2019-07-13,11:00,Série B,Matchweek 9,Sat,Away,W,4,0,América (MG),32.0,3060.0,Zé Antônio,4-4-2,4-2-3-1,Lucas Paulo Torezin,Match Report,,figueirense,2019,7.0,6.0,
2019-07-19,19:15,Série B,Matchweek 10,Fri,Home,D,1,1,Londrina,74.0,4847.0,Zé Antônio,4-3-3,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,figueirense,2019,21.0,6.0,
2019-07-23,19:15,Série B,Matchweek 11,Tue,Home,L,0,1,Paraná,58.0,4860.0,Zé Antônio,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,figueirense,2019,21.0,3.0,
2019-07-27,11:00,Série B,Matchweek 12,Sat,Away,D,1,1,Criciúma,41.0,2251.0,Zé Antônio,4-4-2,4-3-3,Flavio Rodrigues De Souza,Match Report,,figueirense,2019,8.0,3.0,
2019-07-30,19:15,Série B,Matchweek 13,Tue,Home,D,1,1,Vitória,49.0,3088.0,Zé Antônio,4-4-1-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,figueirense,2019,9.0,4.0,
2019-08-03,19:15,Série B,Matchweek 14,Sat,Away,D,0,0,Vila Nova,51.0,3845.0,Zé Antônio,4-4-1-1,4-3-3,Pablo Ramón Goncalves Pinheiro,Match Report,,figueirense,2019,8.0,0.0,
2019-08-10,16:30,Série B,Matchweek 15,Sat,Away,L,0,2,Coritiba,40.0,36596.0,Zé Antônio,4-4-1-1,4-1-4-1,André Luiz de Freitas Castro,Match Report,,figueirense,2019,14.0,2.0,
2019-08-15,21:30,Série B,Matchweek 16,Thu,Home,L,0,1,Ponte Preta,62.0,2395.0,Zé Antônio,4-2-3-1,4-2-3-1,Marcos Mateus Pereira,Match Report,,figueirense,2019,14.0,1.0,
2019-08-20,20:30,Série B,Matchweek 17,Tue,Away,L,0,3,Cuiabá,,,,,,,Match Report,Match awarded to Cuiabá,figueirense,2019,,,
2019-08-24,19:00,Série B,Matchweek 18,Sat,Home,D,2,2,CRB,59.0,2920.0,Zé Antônio,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,figueirense,2019,13.0,5.0,
2019-08-27,20:30,Série B,Matchweek 19,Tue,Away,L,0,1,Operário,64.0,4079.0,Zé Antônio,4-2-3-1,4-2-3-1,Rafael Martins Diniz,Match Report,,figueirense,2019,12.0,2.0,
2019-08-31,16:30,Série B,Matchweek 20,Sat,Home,L,0,1,Guarani,57.0,3165.0,Zé Antônio,4-4-2,4-2-3-1,José Woshington da Silva,Match Report,,figueirense,2019,16.0,0.0,
2019-09-06,18:45,Série B,Matchweek 21,Fri,Away,D,0,0,São Bento,49.0,2080.0,Zé Antônio,4-2-3-1,4-3-3,Gilberto Rodrigues Castro Junior,Match Report,,figueirense,2019,8.0,1.0,
2019-09-15,16:00,Série B,Matchweek 22,Sun,Home,L,1,2,Sport Recife,62.0,3465.0,Zé Antônio,4-2-3-1,4-2-3-1,Andrey Da Silva e Silva,Match Report,,figueirense,2019,16.0,4.0,
2019-09-19,21:30,Série B,Matchweek 23,Thu,Away,D,2,2,Brasil de Pelotas,67.0,3607.0,Alemão,3-4-3,4-2-3-1,Thiago Duarte Peixoto,Match Report,,figueirense,2019,17.0,8.0,
2019-09-24,21:30,Série B,Matchweek 24,Tue,Home,L,0,3,Bragantino,47.0,12741.0,Zé Antônio,3-4-3,4-4-1-1,Rodrigo Nunes de Sá,Match Report,,figueirense,2019,16.0,3.0,
2019-09-27,21:30,Série B,Matchweek 25,Fri,Away,L,0,2,Atl Goianiense,48.0,3213.0,Zé Antônio,5-4-1,4-2-3-1,Adriano Barros Carneiro,Match Report,,figueirense,2019,7.0,3.0,
2019-10-04,19:15,Série B,Matchweek 26,Fri,Home,L,1,2,Oeste,51.0,7616.0,Ruan,4-4-2,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,figueirense,2019,17.0,3.0,
2019-10-08,19:15,Série B,Matchweek 27,Tue,Away,D,0,0,Botafogo (SP),48.0,4449.0,Antonio de Moura Carvalho,4-4-2,4-1-4-1,Pathrice Wallace Correa Maia,Match Report,,figueirense,2019,9.0,2.0,
2019-10-12,19:00,Série B,Matchweek 28,Sat,Home,W,2,1,América (MG),54.0,2982.0,Luis Ricardo,4-1-4-1,4-1-4-1,Jose Mendonca da Silva Junior,Match Report,,figueirense,2019,14.0,7.0,
2019-10-15,19:15,Série B,Matchweek 29,Tue,Away,D,0,0,Londrina,44.0,1408.0,Rafael Marques,4-4-2,4-2-3-1,Jonathan Antero Silva,Match Report,,figueirense,2019,9.0,0.0,
2019-10-19,19:00,Série B,Matchweek 30,Sat,Away,W,1,0,Paraná,34.0,5451.0,Alemão,4-4-1-1,4-2-3-1,Ivan da Silva Guimarães Junior,Match Report,,figueirense,2019,14.0,3.0,
2019-10-26,17:30,Série B,Matchweek 31,Sat,Home,D,2,2,Criciúma,43.0,15159.0,Alemão,4-4-1-1,4-3-3,Felipe Fernandes de Lima,Match Report,,figueirense,2019,9.0,2.0,
2019-11-02,16:30,Série B,Matchweek 32,Sat,Away,D,2,2,Vitória,53.0,12914.0,Alemão,4-1-4-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,figueirense,2019,10.0,5.0,
2019-11-05,20:30,Série B,Matchweek 33,Tue,Home,D,0,0,Vila Nova,69.0,5677.0,Alemão,4-4-1-1,4-2-3-1,Wanderson Alves de Souza,Match Report,,figueirense,2019,14.0,3.0,
2019-11-08,21:30,Série B,Matchweek 34,Fri,Home,D,1,1,Coritiba,65.0,5727.0,Alemão,4-2-3-1,4-4-2,Alexandre Vargas Tavares de Jesus,Match Report,,figueirense,2019,26.0,5.0,
2019-11-12,20:30,Série B,Matchweek 35,Tue,Away,W,3,1,Ponte Preta,30.0,1715.0,Alemão,4-2-3-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,figueirense,2019,8.0,7.0,
2019-11-17,18:30,Série B,Matchweek 36,Sun,Home,D,0,0,Cuiabá,50.0,10483.0,Rafael Marques,4-2-3-1,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,,figueirense,2019,16.0,4.0,
2019-11-22,19:15,Série B,Matchweek 37,Fri,Away,D,0,0,CRB,36.0,2575.0,Alemão,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,figueirense,2019,10.0,4.0,
2019-11-30,16:30,Série B,Matchweek 38,Sat,Home,D,1,1,Operário,50.0,7825.0,Alemão,4-2-3-1,4-4-2,Deborah Cecilia Cruz Correia,Match Report,,figueirense,2019,18.0,8.0,
2019-04-28,16:00,Série B,Matchweek 1,Sun,Away,W,2,1,CRB,44.0,2488.0,Silvio,4-2-3-1,4-4-2,Jose Claudio Rocha Filho,Match Report,,londrina,2019,8.0,4.0,
2019-05-03,19:15,Série B,Matchweek 2,Fri,Home,W,1,0,Brasil de Pelotas,52.0,1232.0,Germano,4-2-3-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,londrina,2019,7.0,3.0,
2019-05-09,21:30,Série B,Matchweek 3,Thu,Away,D,0,0,Coritiba,43.0,33471.0,Germano,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,,londrina,2019,13.0,1.0,
2019-05-18,11:00,Série B,Matchweek 4,Sat,Home,W,1,0,Bragantino,31.0,4482.0,Germano,4-2-3-1,4-2-3-1,Luis César De Oliveira Magalhães,Match Report,,londrina,2019,17.0,6.0,
2019-05-24,21:30,Série B,Matchweek 5,Fri,Away,L,2,3,Sport Recife,44.0,12028.0,Germano,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,,londrina,2019,14.0,3.0,
2019-06-01,16:30,Série B,Matchweek 6,Sat,Away,W,1,0,Vila Nova,41.0,3761.0,Augusto Silva,4-2-3-1,4-2-3-1,Paulo Henrique de Melo Salmazio,Match Report,,londrina,2019,7.0,3.0,
2019-06-07,19:15,Série B,Matchweek 7,Fri,Home,W,1,0,Cuiabá,42.0,7571.0,Augusto Silva,4-2-3-1,4-3-2-1,Rafael Martins Diniz,Match Report,,londrina,2019,13.0,4.0,
2019-06-10,20:00,Série B,Matchweek 8,Mon,Home,L,1,3,Ponte Preta,48.0,7883.0,Augusto Silva,4-2-3-1,4-2-3-1,Diego Pombo Lopez,Match Report,,londrina,2019,12.0,3.0,
2019-07-13,19:00,Série B,Matchweek 9,Sat,Away,L,0,2,Operário,60.0,4282.0,Germano,4-2-3-1,4-2-3-1,Daniel Nobre Bins,Match Report,,londrina,2019,7.0,1.0,
