Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist
2021-07-03,19:00,Série B,Matchweek 9,Sat,Home,W,1,0,Londrina,48,,Paulo Sérgio,4-2-3-1,4-2-3-1,Ricarle Gonçalves Batista,Match Report,,sampaio_correa,2021,11,3,
2021-07-09,19:00,Série B,Matchweek 10,Fri,Away,L,0,1,Vasco da Gama,70,,Luis Gustavo,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,sampaio_correa,2021,8,3,
2021-07-13,21:30,Série B,Matchweek 11,Tue,Away,D,2,2,Vitória,63,,Luis Gustavo,4-2-3-1,4-3-3,Rodrigo José Pereira de Lima,Match Report,,sampaio_correa,2021,12,2,
2021-07-16,21:30,Série B,Matchweek 12,Fri,Home,L,2,3,Coritiba,58,,Luis Gustavo,4-3-3,4-2-3-1,Maguielson Lima Barbosa,Match Report,,sampaio_correa,2021,15,3,
2021-07-20,19:00,Série B,Matchweek 13,Tue,Away,D,0,0,Guarani,31,,Luis Gustavo,4-2-3-1,4-2-3-1,Rodrigo Carvalhaes de Miranda,Match Report,,sampaio_correa,2021,6,2,
2021-07-25,20:30,Série B,Matchweek 14,Sun,Home,L,2,3,CRB,54,,Luis Gustavo,4-2-3-1,4-2-3-1,Diego Pombo Lopez,Match Report,,sampaio_correa,2021,15,3,
2021-07-31,19:00,Série B,Matchweek 15,Sat,Away,W,2,1,Brasil de Pelotas,39,,Luis Gustavo,4-3-3,4-2-3-1,Lucas Paulo Torezin,Match Report,,sampaio_correa,2021,9,3,
2021-08-07,21:30,Série B,Matchweek 16,Sat,Away,W,2,0,Vila Nova,30,,Joecio,4-3-3,3-5-2,Salim Fende Chavez,Match Report,,sampaio_correa,2021,8,3,
2021-08-11,21:30,Série B,Matchweek 17,Wed,Home,W,2,0,Náutico,49,,Luis Gustavo,4-3-3,4-2-3-1,Felipe da Silva Gonçalves Paludo,Match Report,,sampaio_correa,2021,8,3,
2021-08-14,16:30,Série B,Matchweek 18,Sat,Away,D,1,1,Cruzeiro,40,,Joecio,4-3-3,4-2-3-1,Caio Max Augusto Vieira,Match Report,,sampaio_correa,2021,4,1,
2021-08-17,21:30,Série B,Matchweek 19,Tue,Home,L,0,2,Avaí,55,,Joecio,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,sampaio_correa,2021,18,1,
2021-08-22,16:00,Série B,Matchweek 20,Sun,Away,D,2,2,Goiás,42,,Joecio,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,sampaio_correa,2021,7,3,
2021-08-28,21:00,Série B,Matchweek 21,Sat,Home,W,2,0,CSA,42,,Joecio,4-2-3-1,4-2-3-1,Tiago Nascimento dos Santos,Match Report,,sampaio_correa,2021,20,9,
2021-09-03,19:00,Série B,Matchweek 22,Fri,Away,L,2,3,Ponte Preta,45,,Joecio,4-3-3,4-2-3-1,Paulo Henrique de Melo Salmazio,Match Report,,sampaio_correa,2021,6,3,
2021-09-11,16:30,Série B,Matchweek 23,Sat,Home,D,0,0,Operário,55,,Joecio,4-2-3-1,4-2-3-1,Vinicius Gomes do Amaral,Match Report,,sampaio_correa,2021,15,2,
2021-09-17,21:30,Série B,Matchweek 24,Fri,Away,L,0,2,Confiança,59,,Joecio,4-3-3,4-3-3,Dyorgines José Padovani Andrade,Match Report,,sampaio_correa,2021,9,3,
2021-09-21,19:00,Série B,Matchweek 25,Tue,Home,D,2,2,Brusque,51,,Luis Gustavo,4-3-3,4-3-3,Alexandre Vargas Tavares de Jesus,Match Report,,sampaio_correa,2021,14,2,
2021-09-26,18:15,Série B,Matchweek 26,Sun,Away,L,0,2,Botafogo (RJ),46,762.0,Betinho,4-3-3,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,sampaio_correa,2021,4,1,
2021-09-30,21:30,Série B,Matchweek 27,Thu,Home,D,1,1,Remo,42,1770.0,Betinho,4-3-3,4-1-4-1,Rafael Martins de Sá,Match Report,,sampaio_correa,2021,11,4,
2021-10-03,20:30,Série B,Matchweek 28,Sun,Away,L,1,3,Londrina,57,83.0,Paulo Sérgio,4-3-3,4-2-3-1,Rafael Carlos Salgueiro,Match Report,,sampaio_correa,2021,16,4,
2021-10-09,21:00,Série B,Matchweek 29,Sat,Home,W,1,0,Vasco da Gama,30,13993.0,Eloir,4-3-3,4-1-3-2,Caio Max Augusto Vieira,Match Report,,sampaio_correa,2021,9,7,
2021-10-12,19:00,Série B,Matchweek 30,Tue,Home,L,0,1,Vitória,59,3720.0,Eloir,4-3-3,4-1-4-1,Luiz Augusto Silveira Tisne,Match Report,,sampaio_correa,2021,10,1,
2021-10-19,21:30,Série B,Matchweek 31,Tue,Away,L,0,3,Coritiba,38,2448.0,Eloir,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,sampaio_correa,2021,9,0,
2021-10-28,19:00,Série B,Matchweek 32,Thu,Home,L,0,1,Guarani,54,850.0,Leandro Ferreira,4-2-3-1,4-3-1-2,Leo Simão Holanda,Match Report,,sampaio_correa,2021,10,2,
2021-11-04,21:30,Série B,Matchweek 33,Thu,Away,L,0,1,CRB,40,3487.0,Baraka,4-3-3,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,sampaio_correa,2021,8,0,
2021-11-07,18:15,Série B,Matchweek 34,Sun,Home,W,2,1,Brasil de Pelotas,61,1180.0,Leandro Ferreira,4-2-3-1,4-2-3-1,Tiago Nascimento dos Santos,Match Report,,sampaio_correa,2021,12,7,
2021-11-11,19:00,Série B,Matchweek 35,Thu,Home,W,3,0,Vila Nova,49,873.0,Leandro Ferreira,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,sampaio_correa,2021,14,5,
2021-11-15,18:00,Série B,Matchweek 36,Mon,Away,L,1,2,Náutico,47,2002.0,Leandro Ferreira,4-2-3-1,4-2-3-1,Ivan da Silva Guimarães Jr.,Match Report,,sampaio_correa,2021,13,4,
2021-11-18,21:00,Série B,Matchweek 37,Thu,Home,D,1,1,Cruzeiro,58,2293.0,Leandro Ferreira,4-2-3-1,4-2-3-1,Salim Fende Chavez,Match Report,,sampaio_correa,2021,6,3,
2021-11-28,16:00,Série B,Matchweek 38,Sun,Away,L,1,2,Avaí,29,15588.0,Leandro Ferreira,4-2-3-1,4-3-3,Marcelo de Lima Henrique,Match Report,,sampaio_correa,2021,5,2,
2021-05-28,16:00,Série B,Matchweek 1,Fri,Away,D,0,0,Brasil de Pelotas,46,,Marcondes,4-2-3-1,4-2-3-1,Djonaltan Costa de Araujo,Match Report,,londrina,2021,10,3,
2021-06-05,11:00,Série B,Matchweek 2,Sat,Home,L,0,1,Brusque,59,,Marcondes,4-3-3,4-4-2,José Ricardo Vasconcellos Laranjeira,Match Report,,londrina,2021,22,6,
2021-06-13,20:30,Série B,Matchweek 3,Sun,Away,D,1,1,Coritiba,47,,Marcondes,4-2-3-1,4-2-3-1,Diego Da Costa Cidral,Match Report,,londrina,2021,8,4,
2021-06-17,19:00,Série B,Matchweek 4,Thu,Home,D,2,2,Botafogo (RJ),60,,Marcondes,4-3-3,4-2-3-1,Salim Fende Chavez,Match Report,,londrina,2021,15,7,
2021-06-20,20:30,Série B,Matchweek 5,Sun,Away,L,0,1,CSA,56,,Marcondes,4-3-3,4-2-3-1,André Rodrigo Rocha,Match Report,,londrina,2021,18,7,
2021-06-23,16:00,Série B,Matchweek 6,Wed,Home,D,0,0,Náutico,39,,Marcondes,4-2-3-1,4-2-3-1,Rodrigo da Fonseca Silva,Match Report,,londrina,2021,19,2,
2021-06-26,18:30,Série B,Matchweek 7,Sat,Away,W,2,1,Vitória,43,,Marcondes,4-1-4-1,4-3-3,Adriano Barros Carneiro,Match Report,,londrina,2021,8,3,
2021-06-30,19:00,Série B,Matchweek 8,Wed,Home,L,1,3,Avaí,58,,Marcondes,4-2-3-1,4-2-3-1,Ivan da Silva Guimarães Jr.,Match Report,,londrina,2021,15,6,
2021-07-03,19:00,Série B,Matchweek 9,Sat,Away,L,0,1,Sampaio Corrêa,52,,Marcondes,4-2-3-1,4-2-3-1,Ricarle Gonçalves Batista,Match Report,,londrina,2021,8,2,
2021-07-09,19:00,Série B,Matchweek 10,Fri,Home,L,0,1,Guarani,44,,Marcondes,4-2-3-1,4-2-3-1,Maguielson Lima Barbosa,Match Report,,londrina,2021,8,2,
2021-07-13,21:30,Série B,Matchweek 11,Tue,Home,L,1,2,Operário,66,,Marcondes,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,londrina,2021,16,4,
2021-07-17,16:00,Série B,Matchweek 12,Sat,Away,D,0,0,Goiás,46,,Tarik,4-2-3-1,4-2-3-1,Wanderson Alves de Souza,Match Report,,londrina,2021,7,2,
2021-07-20,19:00,Série B,Matchweek 13,Tue,Home,D,0,0,Confiança,66,,Tarik,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,londrina,2021,8,1,
2021-07-23,16:00,Série B,Matchweek 14,Fri,Home,W,1,0,Remo,55,,Tarik,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,londrina,2021,22,11,
2021-07-30,21:30,Série B,Matchweek 15,Fri,Away,D,2,2,Cruzeiro,42,,Tarik,4-2-3-1,3-4-1-2,André Luiz de Freitas Castro,Match Report,,londrina,2021,7,5,
2021-08-08,20:30,Série B,Matchweek 16,Sun,Home,L,0,2,CRB,61,,Tarik,4-2-3-1,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,,londrina,2021,13,6,
2021-08-11,19:00,Série B,Matchweek 17,Wed,Away,L,1,2,Ponte Preta,42,,Saimon Tormen,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,londrina,2021,9,4,
2021-08-15,11:00,Série B,Matchweek 18,Sun,Home,W,1,0,Vila Nova,48,,Saimon Tormen,4-2-3-1,3-5-2,Edina Alves Batista,Match Report,,londrina,2021,8,5,
2021-08-18,21:30,Série B,Matchweek 19,Wed,Away,W,2,1,Vasco da Gama,40,,Saimon Tormen,4-2-3-1,4-2-3-1,Salim Fende Chavez,Match Report,,londrina,2021,13,6,
2021-08-22,18:15,Série B,Matchweek 20,Sun,Home,D,0,0,Brasil de Pelotas,55,,Saimon Tormen,4-4-2,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,londrina,2021,19,6,
2021-08-28,18:45,Série B,Matchweek 21,Sat,Away,D,0,0,Brusque,38,,Saimon Tormen,4-3-3,4-2-2-2,Fabio Augusto de Sá Junior,Match Report,,londrina,2021,7,0,
2021-09-01,21:30,Série B,Matchweek 22,Wed,Home,L,2,3,Coritiba,38,,Saimon Tormen,4-1-3-2,4-2-3-1,André Luiz de Freitas Castro,Match Report,,londrina,2021,8,3,
2021-09-11,16:30,Série B,Matchweek 23,Sat,Away,L,0,4,Botafogo (RJ),40,,Saimon Tormen,4-3-3,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,londrina,2021,2,0,
2021-09-18,16:30,Série B,Matchweek 24,Sat,Home,L,0,2,CSA,49,,Saimon Tormen,4-1-3-2,4-2-3-1,Adriano Barros Carneiro,Match Report,,londrina,2021,17,4,
2021-09-21,21:30,Série B,Matchweek 25,Tue,Away,W,2,1,Náutico,32,,Marcondes,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,londrina,2021,16,6,
2021-09-25,16:00,Série B,Matchweek 26,Sat,Home,W,1,0,Vitória,30,358.0,Marcondes,4-2-3-1,4-3-3,Zandick Gondim Alves Junior,Match Report,,londrina,2021,5,1,
2021-09-28,16:00,Série B,Matchweek 27,Tue,Away,L,0,2,Avaí,46,645.0,Marcondes,4-2-3-1,4-2-3-1,Douglas Schwengber da Silva,Match Report,,londrina,2021,6,1,
2021-10-03,20:30,Série B,Matchweek 28,Sun,Home,W,3,1,Sampaio Corrêa,43,83.0,Saimon Tormen,4-2-3-1,4-3-3,Rafael Carlos Salgueiro,Match Report,,londrina,2021,16,6,
2021-10-09,16:30,Série B,Matchweek 29,Sat,Away,L,0,3,Guarani,44,1307.0,Saimon Tormen,4-2-3-1,4-2-3-1,Leo Simão Holanda,Match Report,,londrina,2021,13,5,
2021-10-16,18:30,Série B,Matchweek 30,Sat,Away,D,0,0,Operário,47,1892.0,Marcondes,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,londrina,2021,15,3,
2021-10-19,19:00,Série B,Matchweek 31,Tue,Home,D,0,0,Goiás,43,1441.0,Marcondes,4-2-3-1,4-2-3-1,Douglas Schwengber da Silva,Match Report,,londrina,2021,12,1,
2021-10-30,19:45,Série B,Matchweek 32,Sat,Away,W,2,0,Confiança,37,6443.0,Marcondes,4-3-3,4-3-3,Felipe Fernandes de Lima,Match Report,,londrina,2021,15,6,
2021-11-02,19:00,Série B,Matchweek 33,Tue,Away,W,1,0,Remo,41,6600.0,Marcondes,4-3-3,4-2-3-1,Bruno Arleu de Araujo,Match Report,,londrina,2021,14,5,
2021-11-05,21:30,Série B,Matchweek 34,Fri,Home,L,0,1,Cruzeiro,59,3750.0,Marcondes,4-3-3,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,londrina,2021,8,2,
2021-11-10,21:30,Série B,Matchweek 35,Wed,Away,L,0,1,CRB,45,3847.0,Marcondes,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,londrina,2021,9,2,
2021-11-15,16:00,Série B,Matchweek 36,Mon,Home,W,2,1,Ponte Preta,57,2573.0,Marcondes,4-2-3-1,4-1-4-1,Ricardo Marques Ribeiro,Match Report,,londrina,2021,14,3,
2021-11-19,21:30,Série B,Matchweek 37,Fri,Away,L,1,2,Vila Nova,61,1621.0,Marcondes,4-2-3-1,4-3-3,Caio Max Augusto Vieira,Match Report,,londrina,2021,16,5,
2021-11-28,16:00,Série B,Matchweek 38,Sun,Home,W,3,0,Vasco da Gama,38,3011.0,Saimon Tormen,4-3-3,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,londrina,2021,11,2,
2021-05-29,16:00,Série B,Matchweek 1,Sat,Away,D,2,2,CRB,49,,Lucas,4-2-3-1,4-2-3-1,Tiago Nascimento dos Santos,Match Report,,remo,2021,11,4,
2021-06-05,19:00,Série B,Matchweek 2,Sat,Home,W,1,0,Brasil de Pelotas,57,,Lucas,4-1-4-1,4-2-3-1,Ricarle Gonçalves Batista,Match Report,,remo,2021,14,2,
2021-06-13,16:00,Série B,Matchweek 3,Sun,Away,L,0,3,Botafogo (RJ),59,,Lucas,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,remo,2021,9,1,
2021-06-16,16:00,Série B,Matchweek 4,Wed,Home,D,0,0,Vitória,49,,Lucas,4-2-3-1,3-4-3,Felipe da Silva Gonçalves Paludo,Match Report,,remo,2021,8,2,
2021-06-22,21:30,Série B,Matchweek 6,Tue,Home,D,0,0,Guarani,55,,Lucas,4-2-3-1,4-2-3-1,Antônio Magno Lima Cordeiro,Match Report,,remo,2021,10,3,
2021-06-26,21:00,Série B,Matchweek 7,Sat,Away,D,1,1,Náutico,33,,Lucas,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,remo,2021,8,1,
2021-06-29,21:30,Série B,Matchweek 8,Tue,Home,L,0,2,Sampaio Corrêa,62,,Lucas,4-2-3-1,4-2-3-1,Diego da Silva Castro,Match Report,,remo,2021,15,3,
2021-07-02,19:00,Série B,Matchweek 9,Fri,Away,L,1,2,Coritiba,44,,Lucas,4-2-3-1,4-2-3-1,Adriano Barros Carneiro,Match Report,,remo,2021,8,2,
2021-07-08,21:00,Série B,Matchweek 10,Thu,Home,L,0,1,Vila Nova,52,,Lucas,4-4-2,4-3-3,Felipe da Silva Gonçalves Paludo,Match Report,,remo,2021,9,2,
2021-07-14,21:30,Série B,Matchweek 11,Wed,Home,W,2,1,Brusque,56,,Lucas,4-2-3-1,4-4-2,Diego Pombo Lopez,Match Report,,remo,2021,15,4,
2021-07-17,18:30,Série B,Matchweek 12,Sat,Away,W,2,1,Ponte Preta,38,,Lucas,4-1-4-1,4-2-3-1,José Ricardo Vasconcellos Laranjeira,Match Report,,remo,2021,10,2,
2021-07-20,19:00,Série B,Matchweek 13,Tue,Home,W,1,0,Cruzeiro,44,,Lucas,4-2-3-1,4-2-3-1,Daniel Nobre Bins,Match Report,,remo,2021,8,3,
2021-07-23,16:00,Série B,Matchweek 14,Fri,Away,L,0,1,Londrina,45,,Damião Vinícius Ribeiro,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,remo,2021,9,3,
2021-07-28,19:00,Série B,Matchweek 5,Wed,Away,L,0,1,Avaí,51,,Damião Vinícius Ribeiro,4-1-4-1,4-2-3-1,Emerson Ricardo de Almeida Andrade,Match Report,,remo,2021,5,1,
2021-08-01,18:15,Série B,Matchweek 15,Sun,Home,W,1,0,CSA,52,,Damião Vinícius Ribeiro,4-3-3,4-2-3-1,Alisson Sidnei Furtado,Match Report,,remo,2021,9,5,
2021-08-06,16:00,Série B,Matchweek 16,Fri,Home,L,0,1,Operário,74,,Lucas,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,remo,2021,14,2,
2021-08-10,21:30,Série B,Matchweek 17,Tue,Away,D,1,1,Goiás,43,,Lucas,4-1-4-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,remo,2021,12,3,
2021-08-13,21:30,Série B,Matchweek 18,Fri,Home,W,2,1,Vasco da Gama,39,,Damião Vinícius Ribeiro,4-1-4-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,remo,2021,11,5,
2021-08-17,20:00,Série B,Matchweek 19,Tue,Away,W,2,1,Confiança,65,,Damião Vinícius Ribeiro,4-1-4-1,4-3-3,Rodrigo José Pereira de Lima,Match Report,,remo,2021,18,7,
2021-08-21,21:00,Série B,Matchweek 20,Sat,Home,L,1,2,CRB,57,,Damião Vinícius Ribeiro,4-1-4-1,4-2-3-1,Thiago Luis Scarascati,Match Report,,remo,2021,11,3,
2021-08-27,19:00,Série B,Matchweek 21,Fri,Away,D,1,1,Brasil de Pelotas,58,,Lucas,4-1-4-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,remo,2021,17,4,
2021-09-04,19:30,Série B,Matchweek 22,Sat,Home,L,0,1,Botafogo (RJ),62,,Lucas,4-3-3,4-4-2,Wilton Pereira Sampaio,Match Report,,remo,2021,20,2,
2021-09-10,19:00,Série B,Matchweek 23,Fri,Away,W,2,1,Vitória,49,,Lucas,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,,remo,2021,12,3,
2021-09-16,21:30,Série B,Matchweek 24,Thu,Home,W,2,1,Avaí,45,,Lucas,4-2-3-1,4-3-3,Jose Mendonca da Silva Junior,Match Report,,remo,2021,12,3,
2021-09-21,16:00,Série B,Matchweek 25,Tue,Away,L,0,2,Guarani,54,,Lucas,4-2-3-1,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,remo,2021,12,2,
2021-09-24,19:00,Série B,Matchweek 26,Fri,Home,W,1,0,Náutico,48,1699.0,Lucas,4-2-3-1,4-2-3-1,Leo Simão Holanda,Match Report,,remo,2021,22,4,
2021-09-30,21:30,Série B,Matchweek 27,Thu,Away,D,1,1,Sampaio Corrêa,58,1770.0,Lucas,4-1-4-1,4-3-3,Rafael Martins de Sá,Match Report,,remo,2021,9,4,
2021-10-04,20:00,Série B,Matchweek 28,Mon,Home,D,0,0,Coritiba,59,1908.0,Lucas,4-3-3,4-2-3-1,Zandick Gondim Alves Junior,Match Report,,remo,2021,16,2,
2021-10-08,19:00,Série B,Matchweek 29,Fri,Away,L,0,1,Vila Nova,70,1804.0,Lucas,4-3-3,4-3-3,Flavio Rodrigues De Souza,Match Report,,remo,2021,25,5,
2021-10-15,16:00,Série B,Matchweek 30,Fri,Away,L,1,3,Brusque,51,276.0,Marlon,4-3-1-2,4-2-3-1,Vinicius Gomes do Amaral,Match Report,,remo,2021,8,5,
2021-10-24,16:00,Série B,Matchweek 31,Sun,Home,L,0,1,Ponte Preta,61,6103.0,Marlon,4-3-3,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,remo,2021,20,7,
2021-10-28,21:30,Série B,Matchweek 32,Thu,Away,W,3,1,Cruzeiro,38,2792.0,Lucas,4-2-3-1,4-2-3-1,Douglas Schwengber da Silva,Match Report,,remo,2021,10,5,
2021-11-02,19:00,Série B,Matchweek 33,Tue,Home,L,0,1,Londrina,59,6600.0,Lucas,4-2-3-1,4-3-3,Bruno Arleu de Araujo,Match Report,,remo,2021,25,5,
2021-11-05,17:00,Série B,Matchweek 34,Fri,Away,L,0,2,CSA,48,4732.0,Lucas,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,remo,2021,12,1,
2021-11-09,19:00,Série B,Matchweek 35,Tue,Away,L,1,2,Operário,37,3544.0,Lucas,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,remo,2021,10,2,
2021-11-15,20:00,Série B,Matchweek 36,Mon,Home,L,0,1,Goiás,63,6700.0,Lucas,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,,remo,2021,17,4,
2021-11-19,19:00,Série B,Matchweek 37,Fri,Away,D,2,2,Vasco da Gama,35,1024.0,Lucas,4-3-3,4-3-3,Rodrigo Batista Raposo,Match Report,,remo,2021,14,2,
2021-11-28,16:00,Série B,Matchweek 38,Sun,Home,D,0,0,Confiança,63,,Lucas,4-2-3-1,4-3-3,Raphael Claus,Match Report,,remo,2021,17,6,
2021-05-28,19:00,Série B,Matchweek 1,Fri,Away,D,1,1,Guarani,51,,Marcelo Alves,4-2-3-1,4-4-1-1,Rafael Carlos Salgueiro,Match Report,,vitoria,2021,9,3,
2021-06-07,20:00,Série B,Matchweek 2,Mon,Home,L,0,1,Náutico,58,,Wallace Reis,4-2-3-1,4-2-3-1,Leonardo Sígari Zanon,Match Report,,vitoria,2021,21,6,
2021-06-13,20:30,Série B,Matchweek 3,Sun,Home,D,0,0,Operário,54,,Wallace Reis,4-2-3-1,4-3-3,Djonaltan Costa de Araujo,Match Report,,vitoria,2021,13,2,
2021-06-16,16:00,Série B,Matchweek 4,Wed,Away,D,0,0,Remo,51,,Wallace Reis,3-4-3,4-2-3-1,Felipe da Silva Gonçalves Paludo,Match Report,,vitoria,2021,9,4,
2021-06-19,19:00,Série B,Matchweek 5,Sat,Home,W,3,1,Brusque,55,,Wallace Reis,4-3-3,4-4-2,Tiago Nascimento dos Santos,Match Report,,vitoria,2021,23,5,
2021-06-22,21:30,Série B,Matchweek 6,Tue,Away,L,0,1,Coritiba,60,,Wallace Reis,4-3-3,4-2-3-1,Douglas Marques das Flores,Match Report,,vitoria,2021,11,3,
2021-06-26,18:30,Série B,Matchweek 7,Sat,Home,L,1,2,Londrina,58,,Wallace Reis,4-3-3,4-1-4-1,Adriano Barros Carneiro,Match Report,,vitoria,2021,22,2,
2021-06-30,21:30,Série B,Matchweek 8,Wed,Away,L,0,1,Botafogo (RJ),46,,Wallace Reis,3-5-2,4-2-3-1,Lucas Paulo Torezin,Match Report,,vitoria,2021,11,1,
2021-07-03,21:30,Série B,Matchweek 9,Sat,Home,D,1,1,Goiás,66,,Wallace Reis,4-2-3-1,4-4-2,Marco Aurelio Augusto Fazekas Ferreira,Match Report,,vitoria,2021,20,6,
2021-07-10,20:00,Série B,Matchweek 10,Sat,Away,D,1,1,Confiança,60,,Wallace Reis,4-2-3-1,4-3-3,Paulo Henrique Schleinch Vollkopf,Match Report,,vitoria,2021,14,2,
2021-07-13,21:30,Série B,Matchweek 11,Tue,Home,D,2,2,Sampaio Corrêa,37,,Wallace Reis,4-3-3,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,,vitoria,2021,15,4,
2021-07-17,11:00,Série B,Matchweek 12,Sat,Away,L,0,1,Brasil de Pelotas,54,,Dinei,4-1-4-1,4-2-3-1,Leonílson Fernandes T. Filho,Match Report,,vitoria,2021,19,3,
2021-07-20,21:30,Série B,Matchweek 13,Tue,Home,W,1,0,Ponte Preta,45,,Dinei,4-3-3,4-1-4-1,Gilberto Rodrigues Castro Junior,Match Report,,vitoria,2021,13,5,
2021-07-24,21:00,Série B,Matchweek 14,Sat,Away,L,1,2,CSA,47,,Dinei,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,vitoria,2021,10,4,
2021-07-31,16:30,Série B,Matchweek 15,Sat,Home,D,0,0,Avaí,53,,Marcelo Alves,4-2-3-1,4-1-4-1,Ivan da Silva Guimarães Jr.,Match Report,,vitoria,2021,9,1,
2021-08-07,19:30,Série B,Matchweek 16,Sat,Home,L,0,1,Vasco da Gama,52,,Wallace Reis,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,vitoria,2021,10,2,
2021-08-11,19:00,Série B,Matchweek 17,Wed,Away,D,2,2,Cruzeiro,40,,Raul Prata,4-2-3-1,4-4-2,Savio Pereira,Match Report,,vitoria,2021,7,3,
2021-08-15,16:00,Série B,Matchweek 18,Sun,Home,D,1,1,CRB,55,,Wallace Reis,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,vitoria,2021,17,3,
2021-08-18,19:00,Série B,Matchweek 19,Wed,Away,D,0,0,Vila Nova,50,,Wallace Reis,4-2-3-1,4-2-3-1,Rafael Carlos Salgueiro,Match Report,,vitoria,2021,12,0,
2021-08-21,16:30,Série B,Matchweek 20,Sat,Home,W,1,0,Guarani,51,,Wallace Reis,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,vitoria,2021,8,2,
2021-08-29,16:00,Série B,Matchweek 21,Sun,Away,D,1,1,Náutico,46,,Wallace Reis,4-2-3-1,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,vitoria,2021,13,6,
2021-09-04,11:00,Série B,Matchweek 22,Sat,Away,W,1,0,Operário,41,,Wallace Reis,4-2-3-1,4-2-3-1,Douglas Schwengber da Silva,Match Report,,vitoria,2021,4,1,
2021-09-10,19:00,Série B,Matchweek 23,Fri,Home,L,1,2,Remo,51,,Wallace Reis,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,,vitoria,2021,14,4,
2021-09-17,16:00,Série B,Matchweek 24,Fri,Away,D,0,0,Brusque,42,,Roberto Heuchayer,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,vitoria,2021,6,1,
2021-09-22,19:00,Série B,Matchweek 25,Wed,Home,D,0,0,Coritiba,50,,Wallace Reis,4-3-3,4-2-3-1,Denis Ribeiro Serafim,Match Report,,vitoria,2021,12,2,
2021-09-25,16:00,Série B,Matchweek 26,Sat,Away,L,0,1,Londrina,70,358.0,Wallace Reis,4-3-3,4-2-3-1,Zandick Gondim Alves Junior,Match Report,,vitoria,2021,12,2,
2021-09-29,21:30,Série B,Matchweek 27,Wed,Home,D,0,0,Botafogo (RJ),50,,Wallace Reis,4-1-4-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,vitoria,2021,9,1,
2021-10-02,16:00,Série B,Matchweek 28,Sat,Away,L,0,3,Goiás,51,1080.0,Wallace Reis,4-1-4-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,vitoria,2021,6,1,
2021-10-09,19:00,Série B,Matchweek 29,Sat,Home,L,0,1,Confiança,66,,Wallace Reis,4-1-4-1,4-3-3,Jean Pierre Goncalves Lima,Match Report,,vitoria,2021,29,8,
