player,nation,pos,age,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,gls.1,ast.1,g+a_90,g-pk_90,g+a-pk_90,xg_90,xag_90,xg+xag_90,npxg_90,npxg+xag_90,matches_90,team_name,season,team_id
Vitor Hugo,br BRA,DF,27.0,20.0,20.0,1800.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.1,1.2,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,palmeiras,2019,KsQpbQduTpal
Gustavo Scarpa,br BRA,"MF,FW",25.0,27.0,19.0,1564.0,17.4,4.0,4.0,8.0,2.0,2.0,3.0,1.0,0.0,5.5,3.1,3.6,6.7,56.0,73.0,158.0,0.23,0.23,0.46,0.12,0.35,0.31,0.21,0.52,0.18,0.38,Matches,palmeiras,2019,KsQpbQduTpal
Lucas Lima,br BRA,MF,28.0,23.0,12.0,1175.0,13.1,1.0,4.0,5.0,1.0,0.0,0.0,5.0,1.0,1.2,1.2,2.2,3.3,25.0,94.0,79.0,0.08,0.31,0.38,0.08,0.38,0.09,0.17,0.26,0.09,0.26,Matches,palmeiras,2019,KsQpbQduTpal
Willian,br BRA,"FW,MF",32.0,22.0,11.0,1133.0,12.6,4.0,1.0,5.0,4.0,0.0,0.0,3.0,1.0,4.0,3.9,1.6,5.5,30.0,22.0,101.0,0.32,0.08,0.4,0.32,0.4,0.31,0.12,0.44,0.31,0.44,Matches,palmeiras,2019,KsQpbQduTpal
Thiago dos Santos,br BRA,MF,29.0,18.0,11.0,1086.0,12.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.7,0.7,0.3,1.0,8.0,35.0,4.0,0.08,0.0,0.08,0.08,0.08,0.06,0.02,0.08,0.06,0.08,Matches,palmeiras,2019,KsQpbQduTpal
Luiz Adriano,br BRA,FW,31.0,13.0,11.0,894.0,9.9,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,4.7,4.7,0.8,5.5,2.0,10.0,36.0,0.6,0.1,0.7,0.6,0.7,0.47,0.08,0.56,0.47,0.56,Matches,palmeiras,2019,KsQpbQduTpal
Raphael Veiga,br BRA,"MF,FW",23.0,19.0,8.0,777.0,8.6,3.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,1.2,0.5,1.7,13.0,31.0,32.0,0.35,0.12,0.46,0.23,0.35,0.23,0.06,0.29,0.14,0.2,Matches,palmeiras,2019,KsQpbQduTpal
Antonio Carlos,br BRA,DF,25.0,9.0,8.0,739.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,palmeiras,2019,KsQpbQduTpal
Matheus Fernandes,br BRA,MF,20.0,11.0,6.0,541.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.6,1.1,5.0,25.0,8.0,0.17,0.0,0.17,0.17,0.17,0.09,0.09,0.18,0.09,0.18,Matches,palmeiras,2019,KsQpbQduTpal
Edu Dracena,br BRA,DF,37.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.3,0.9,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.14,0.09,0.14,Matches,palmeiras,2019,KsQpbQduTpal
Hyoran,br BRA,"FW,MF",25.0,12.0,5.0,458.0,5.1,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,2.4,2.4,1.0,3.4,11.0,13.0,46.0,0.2,0.59,0.79,0.2,0.79,0.48,0.19,0.67,0.48,0.67,Matches,palmeiras,2019,KsQpbQduTpal
Victor Luis,br BRA,DF,25.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.6,8.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.11,0.1,0.11,Matches,palmeiras,2019,KsQpbQduTpal
Mayke,br BRA,DF,26.0,6.0,5.0,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,5.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,palmeiras,2019,KsQpbQduTpal
Jean,br BRA,DF,32.0,8.0,4.0,423.0,4.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,20.0,8.0,0.0,0.21,0.21,0.0,0.21,0.01,0.21,0.21,0.01,0.21,Matches,palmeiras,2019,KsQpbQduTpal
Jailson,br BRA,GK,37.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,palmeiras,2019,KsQpbQduTpal
Miguel Borja,co COL,FW,26.0,9.0,3.0,349.0,3.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2,1.2,5.0,9.0,24.0,0.26,0.26,0.52,0.26,0.52,0.25,0.05,0.3,0.25,0.3,Matches,palmeiras,2019,KsQpbQduTpal
Fernando Prass,br BRA,GK,40.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,palmeiras,2019,KsQpbQduTpal
Moisés Magalhães,br BRA,MF,30.0,9.0,2.0,319.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.7,0.9,4.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.08,0.19,0.27,0.08,0.27,Matches,palmeiras,2019,KsQpbQduTpal
Ramires,br BRA,"MF,FW",31.0,6.0,2.0,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,3.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37,Matches,palmeiras,2019,KsQpbQduTpal
Carlos Eduardo,br BRA,"FW,MF",22.0,7.0,1.0,237.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.2,0.5,8.0,5.0,39.0,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.2,0.11,0.2,Matches,palmeiras,2019,KsQpbQduTpal
Arthur Cabral,br BRA,FW,20.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.54,0.54,0.54,Matches,palmeiras,2019,KsQpbQduTpal
Ricardo Goulart,br BRA,MF,27.0,1.0,1.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,palmeiras,2019,KsQpbQduTpal
Henrique Dourado,br BRA,FW,29.0,4.0,0.0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.6,0.6,Matches,palmeiras,2019,KsQpbQduTpal
Gabriel Veron,br BRA,FW,16.0,3.0,0.0,73.0,0.8,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.5,1.5,0.7,2.2,3.0,1.0,6.0,2.47,1.23,3.7,2.47,3.7,1.87,0.89,2.76,1.87,2.76,Matches,palmeiras,2019,KsQpbQduTpal
Felipe Pires,br BRA,"FW,MF",23.0,2.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,Matches,palmeiras,2019,KsQpbQduTpal
Iván Angulo,co COL,"FW,MF",19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,palmeiras,2019,KsQpbQduTpal
Lucas Bergantin,br BRA,GK,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,palmeiras,2019,KsQpbQduTpal
Lucas Esteves,br BRA,"DF,MF",18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,palmeiras,2019,KsQpbQduTpal
Alejandro Guerra,ve VEN,MF,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,palmeiras,2019,KsQpbQduTpal
Juninho,br BRA,DF,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,palmeiras,2019,KsQpbQduTpal
Fabiano Leismann,br BRA,DF,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,palmeiras,2019,KsQpbQduTpal
Paulo Victor Vidotti,br BRA,GK,32.0,28.0,28.0,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,gremio,2019,0R7eCxRBKgre
Everton Soares,br BRA,"FW,MF",22.0,30.0,23.0,2283.0,25.4,11.0,5.0,16.0,10.0,1.0,1.0,3.0,0.0,8.6,7.8,3.8,11.5,150.0,90.0,242.0,0.43,0.2,0.63,0.39,0.59,0.34,0.15,0.49,0.31,0.46,Matches,gremio,2019,0R7eCxRBKgre
Diego Tardelli,br BRA,FW,33.0,29.0,23.0,1944.0,21.6,4.0,1.0,5.0,4.0,0.0,1.0,2.0,1.0,5.4,4.6,2.6,7.2,66.0,107.0,152.0,0.19,0.05,0.23,0.19,0.23,0.25,0.12,0.37,0.21,0.33,Matches,gremio,2019,0R7eCxRBKgre
Alisson,br BRA,FW,25.0,22.0,22.0,1728.0,19.2,4.0,6.0,10.0,4.0,0.0,0.0,5.0,0.0,2.6,2.6,4.0,6.5,96.0,93.0,165.0,0.21,0.31,0.52,0.21,0.52,0.13,0.21,0.34,0.13,0.34,Matches,gremio,2019,0R7eCxRBKgre
Bruno Cortez,br BRA,DF,31.0,21.0,21.0,1811.0,20.1,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.1,0.1,2.0,2.1,63.0,74.0,136.0,0.05,0.1,0.15,0.05,0.15,0.01,0.1,0.11,0.01,0.11,Matches,gremio,2019,0R7eCxRBKgre
Matheus Henrique,br BRA,MF,21.0,20.0,20.0,1764.0,19.6,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.6,0.6,0.8,1.4,49.0,142.0,27.0,0.0,0.05,0.05,0.0,0.05,0.03,0.04,0.07,0.03,0.07,Matches,gremio,2019,0R7eCxRBKgre
Pedro Geromel,br BRA,DF,33.0,20.0,20.0,1761.0,19.6,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,1.2,1.2,0.2,1.4,4.0,47.0,6.0,0.15,0.0,0.15,0.15,0.15,0.06,0.01,0.07,0.06,0.07,Matches,gremio,2019,0R7eCxRBKgre
Michel,br BRA,"MF,DF",28.0,22.0,20.0,1704.0,18.9,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,0.8,1.6,8.0,97.0,5.0,0.0,0.05,0.05,0.0,0.05,0.04,0.04,0.09,0.04,0.09,Matches,gremio,2019,0R7eCxRBKgre
David Braz,br BRA,DF,31.0,18.0,17.0,1569.0,17.4,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.9,0.9,1.2,2.1,7.0,53.0,4.0,0.11,0.11,0.23,0.11,0.23,0.05,0.07,0.12,0.05,0.12,Matches,gremio,2019,0R7eCxRBKgre
Walter Kannemann,ar ARG,DF,27.0,17.0,17.0,1530.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,5.0,45.0,2.0,0.06,0.0,0.06,0.06,0.06,0.06,0.0,0.06,0.06,0.06,Matches,gremio,2019,0R7eCxRBKgre
Léo Moura,br BRA,DF,40.0,19.0,17.0,1478.0,16.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,1.4,1.5,37.0,71.0,109.0,0.0,0.06,0.06,0.0,0.06,0.0,0.09,0.09,0.0,0.09,Matches,gremio,2019,0R7eCxRBKgre
Juninho Capixaba,br BRA,DF,21.0,17.0,16.0,1467.0,16.3,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.3,0.3,0.7,0.9,57.0,80.0,172.0,0.0,0.06,0.06,0.0,0.06,0.02,0.04,0.06,0.02,0.06,Matches,gremio,2019,0R7eCxRBKgre
Luciano,br BRA,"FW,MF",25.0,19.0,16.0,1232.0,13.7,5.0,3.0,8.0,3.0,2.0,2.0,3.0,0.0,3.7,2.2,1.3,3.5,19.0,48.0,64.0,0.37,0.22,0.58,0.22,0.44,0.27,0.09,0.37,0.16,0.25,Matches,gremio,2019,0R7eCxRBKgre
Luan Vieira,br BRA,MF,25.0,20.0,15.0,1312.0,14.6,4.0,6.0,10.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,3.9,6.9,56.0,97.0,78.0,0.27,0.41,0.69,0.27,0.69,0.21,0.27,0.48,0.21,0.48,Matches,gremio,2019,0R7eCxRBKgre
Rafael Galhardo,br BRA,"DF,FW",27.0,16.0,15.0,1173.0,13.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,1.3,0.5,2.0,2.5,13.0,48.0,69.0,0.15,0.23,0.38,0.08,0.31,0.1,0.15,0.25,0.04,0.19,Matches,gremio,2019,0R7eCxRBKgre
Maicon Souza,br BRA,MF,33.0,15.0,15.0,1163.0,12.9,3.0,3.0,6.0,1.0,2.0,2.0,6.0,0.0,2.5,0.9,2.2,3.1,15.0,169.0,36.0,0.23,0.23,0.46,0.08,0.31,0.19,0.17,0.36,0.07,0.24,Matches,gremio,2019,0R7eCxRBKgre
Pepê,br BRA,"FW,MF",21.0,32.0,14.0,1696.0,18.8,8.0,3.0,11.0,7.0,1.0,1.0,2.0,0.0,8.2,7.4,2.6,10.0,60.0,43.0,164.0,0.42,0.16,0.58,0.37,0.53,0.44,0.14,0.58,0.4,0.53,Matches,gremio,2019,0R7eCxRBKgre
Thaciano,br BRA,"MF,FW",23.0,22.0,13.0,1323.0,14.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,3.8,3.8,1.2,4.9,27.0,69.0,37.0,0.14,0.07,0.2,0.14,0.2,0.26,0.08,0.34,0.26,0.34,Matches,gremio,2019,0R7eCxRBKgre
Rômulo,br BRA,MF,28.0,14.0,11.0,975.0,10.8,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.6,1.6,0.3,1.9,5.0,50.0,12.0,0.18,0.0,0.18,0.18,0.18,0.15,0.03,0.18,0.15,0.18,Matches,gremio,2019,0R7eCxRBKgre
Paulo Miranda,br BRA,DF,30.0,12.0,10.0,946.0,10.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.0,0.6,1.0,31.0,4.0,0.1,0.0,0.1,0.1,0.1,0.05,0.0,0.06,0.05,0.06,Matches,gremio,2019,0R7eCxRBKgre
André,br BRA,FW,28.0,17.0,10.0,894.0,9.9,2.0,2.0,4.0,2.0,0.0,1.0,4.0,0.0,5.3,4.5,1.4,5.9,7.0,19.0,57.0,0.2,0.2,0.4,0.2,0.4,0.53,0.14,0.67,0.46,0.6,Matches,gremio,2019,0R7eCxRBKgre
Jean Pyerre,br BRA,MF,20.0,10.0,10.0,809.0,9.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.7,1.7,1.2,2.9,13.0,116.0,38.0,0.33,0.11,0.44,0.33,0.44,0.19,0.13,0.32,0.19,0.32,Matches,gremio,2019,0R7eCxRBKgre
Leonardo Gomes,br BRA,DF,22.0,9.0,9.0,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.6,1.2,25.0,68.0,60.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.13,0.07,0.13,Matches,gremio,2019,0R7eCxRBKgre
Júlio César,br BRA,GK,32.0,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,gremio,2019,0R7eCxRBKgre
Rodrigues,br BRA,DF,21.0,8.0,7.0,602.0,6.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,12.0,1.0,0.0,0.15,0.15,0.0,0.15,0.01,0.01,0.02,0.01,0.02,Matches,gremio,2019,0R7eCxRBKgre
Darlan Mendes,br BRA,MF,20.0,13.0,6.0,601.0,6.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.8,2.0,9.0,33.0,9.0,0.0,0.15,0.15,0.0,0.15,0.04,0.26,0.3,0.04,0.3,Matches,gremio,2019,0R7eCxRBKgre
Felipe Vizeu,br BRA,FW,21.0,11.0,4.0,388.0,4.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,1.5,2.7,7.0,4.0,20.0,0.23,0.0,0.23,0.23,0.23,0.27,0.34,0.62,0.27,0.62,Matches,gremio,2019,0R7eCxRBKgre
Walter Montoya,ar ARG,FW,25.0,3.0,3.0,215.0,2.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.4,5.0,10.0,15.0,0.0,0.42,0.42,0.0,0.42,0.07,0.11,0.18,0.07,0.18,Matches,gremio,2019,0R7eCxRBKgre
Phelipe Megiolaro,br BRA,GK,19.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,gremio,2019,0R7eCxRBKgre
Patrick,br BRA,"MF,FW",20.0,18.0,1.0,348.0,3.9,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.7,0.7,0.4,1.1,19.0,25.0,21.0,0.52,0.0,0.52,0.52,0.52,0.19,0.1,0.28,0.19,0.28,Matches,gremio,2019,0R7eCxRBKgre
Ferreira,br BRA,"FW,MF",21.0,4.0,1.0,150.0,1.7,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.7,1.6,7.0,1.0,11.0,0.6,1.8,2.4,0.6,2.4,0.57,0.4,0.97,0.57,0.97,Matches,gremio,2019,0R7eCxRBKgre
Isaque,br BRA,"FW,MF",21.0,2.0,1.0,102.0,1.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,8.0,4.0,6.0,0.88,0.0,0.88,0.88,0.88,0.65,0.0,0.65,0.65,0.65,Matches,gremio,2019,0R7eCxRBKgre
Felipe Albuquerque,br BRA,DF,19.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,gremio,2019,0R7eCxRBKgre
Ruan,br BRA,DF,19.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,gremio,2019,0R7eCxRBKgre
Matheus Frizzo,br BRA,MF,20.0,1.0,1.0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.34,0.37,0.03,0.37,Matches,gremio,2019,0R7eCxRBKgre
Marinho,br BRA,"MF,FW",28.0,2.0,0.0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,4.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches,gremio,2019,0R7eCxRBKgre
Gui Azevedo,br BRA,FW,17.0,2.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches,gremio,2019,0R7eCxRBKgre
Da Silva,br BRA,FW,19.0,3.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,gremio,2019,0R7eCxRBKgre
Emanuel,br BRA,DF,19.0,1.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,gremio,2019,0R7eCxRBKgre
Jhonata Robert,br BRA,MF,19.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,1.42,1.42,1.42,Matches,gremio,2019,0R7eCxRBKgre
Lucas Araujo,br BRA,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,gremio,2019,0R7eCxRBKgre
Brenno,br BRA,GK,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,gremio,2019,0R7eCxRBKgre
Léo Chú,br BRA,"FW,MF",18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,gremio,2019,0R7eCxRBKgre
Vinícius Machado,br BRA,GK,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,gremio,2019,0R7eCxRBKgre
Jhonata Varela,br BRA,MF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,gremio,2019,0R7eCxRBKgre
Vico,br BRA,MF,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,gremio,2019,0R7eCxRBKgre
Léo Pereira,br BRA,DF,23.0,29.0,29.0,2581.0,28.7,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,2.2,2.2,0.8,3.1,33.0,140.0,12.0,0.07,0.0,0.07,0.07,0.07,0.08,0.03,0.11,0.08,0.11,Matches,athletico_paranaense,2019,Y3IFQDtyNath
Santos,br BRA,GK,28.0,28.0,28.0,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,athletico_paranaense,2019,Y3IFQDtyNath
Rony,br BRA,"FW,MF",23.0,30.0,28.0,2443.0,27.1,6.0,8.0,14.0,6.0,0.0,0.0,6.0,0.0,8.2,8.2,7.1,15.2,124.0,48.0,290.0,0.22,0.29,0.52,0.22,0.52,0.3,0.26,0.56,0.3,0.56,Matches,athletico_paranaense,2019,Y3IFQDtyNath
Wellington Martins,br BRA,MF,28.0,29.0,28.0,2408.0,26.8,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,0.4,0.4,1.9,2.3,10.0,146.0,24.0,0.0,0.04,0.04,0.0,0.04,0.02,0.07,0.09,0.02,0.09,Matches,athletico_paranaense,2019,Y3IFQDtyNath
Mádson,br BRA,DF,27.0,27.0,26.0,2339.0,26.0,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,2.2,2.2,2.9,5.1,40.0,85.0,179.0,0.19,0.04,0.23,0.19,0.23,0.08,0.11,0.2,0.08,0.2,Matches,athletico_paranaense,2019,Y3IFQDtyNath
Bruno Guimarães,br BRA,MF,21.0,25.0,23.0,1963.0,21.8,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,2.9,2.9,3.7,6.7,77.0,281.0,68.0,0.09,0.05,0.14,0.09,0.14,0.13,0.17,0.31,0.13,0.31,Matches,athletico_paranaense,2019,Y3IFQDtyNath
Márcio Azevedo,br BRA,DF,32.0,26.0,20.0,1867.0,20.7,1.0,3.0,4.0,1.0,0.0,0.0,7.0,0.0,0.3,0.3,3.7,4.0,45.0,110.0,120.0,0.05,0.14,0.19,0.05,0.19,0.01,0.18,0.19,0.01,0.19,Matches,athletico_paranaense,2019,Y3IFQDtyNath
Nikão,br BRA,"FW,MF",26.0,23.0,20.0,1702.0,18.9,5.0,2.0,7.0,4.0,1.0,1.0,3.0,0.0,6.3,5.5,4.5,10.1,53.0,123.0,198.0,0.26,0.11,0.37,0.21,0.32,0.33,0.24,0.57,0.29,0.53,Matches,athletico_paranaense,2019,Y3IFQDtyNath
Marcelo Cirino,br BRA,"FW,MF",27.0,30.0,19.0,1877.0,20.9,9.0,2.0,11.0,8.0,1.0,2.0,0.0,0.0,9.2,7.6,2.3,10.0,42.0,46.0,149.0,0.43,0.1,0.53,0.38,0.48,0.44,0.11,0.55,0.37,0.48,Matches,athletico_paranaense,2019,Y3IFQDtyNath
Marco Ruben,ar ARG,FW,32.0,23.0,19.0,1671.0,18.6,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,8.7,8.7,1.3,10.0,8.0,18.0,62.0,0.22,0.05,0.27,0.22,0.27,0.47,0.07,0.54,0.47,0.54,Matches,athletico_paranaense,2019,Y3IFQDtyNath
Thiago Heleno,br BRA,DF,30.0,16.0,16.0,1419.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.7,0.7,0.6,1.2,5.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,athletico_paranaense,2019,Y3IFQDtyNath
Thonny Anderson,br BRA,"FW,MF",21.0,23.0,16.0,1372.0,15.2,3.0,4.0,7.0,3.0,0.0,0.0,6.0,0.0,3.8,3.8,3.9,7.7,30.0,56.0,96.0,0.2,0.26,0.46,0.2,0.46,0.25,0.26,0.5,0.25,0.5,Matches,athletico_paranaense,2019,Y3IFQDtyNath
Léo Cittadini,br BRA,MF,24.0,21.0,16.0,1323.0,14.7,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,4.2,4.2,2.8,6.9,35.0,59.0,58.0,0.27,0.07,0.34,0.27,0.34,0.28,0.19,0.47,0.28,0.47,Matches,athletico_paranaense,2019,Y3IFQDtyNath
Pedro Henrique,br BRA,DF,23.0,13.0,13.0,1141.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,12.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,athletico_paranaense,2019,Y3IFQDtyNath
